tarih,derece,yorum
2021-12-04,5,"Ürün gayet başarılı ve sessiz buldum, tavsiye ederim"
2022-01-26,5,Evde samsung var iyisinden almıstık yatak odasında 12lik. Çok memnun kalınca salona da 18 lik samsung alacaktık. Baktık bu klimada iyi gibi marka zaten Lg. Valla samsung sessiz diyordum bu daha da sessiz mis gibi klima. İki marka da iyi hangisi indirimdeyse onu alın. Biz çok uyguna almıstık iyi ki almışız babam hediye aldı teşekkürler babam 🤣
2022-04-30,5,"Hepsiburada saticisindan aldim. Ertesi gun erkenden hepsijet daireme kadar teslim etti. Urun gelir gelmez LG servisini aradim. Montaj icin 1 saat sonra evdelerdi. Servis calisani tatli abinin yonlendirmesiyle elektrikci cagirdim, kisa bir sure birlikte uyum icinde calisarak, toplamda 1 2 saat icinde de montaj tamamlandi. Alisverisin her asamasi maksimum hiz ve kalitede gerceklesti.

Urun ise gayet kalite. Bir kac ay kullandiktan sonra urunle ilgili yorum yapabilirim. İlk bakista kumanda ekraninin isiksiz olmasi dikmatimi cekti ama kumandayi elimize alinca butonlarin aydinlanmasi da enteresan bir ozellik.

Gerek dis gerek ic unitenin oldukca sessiz oldugunu soyleyebilirim."
2021-08-28,5,"Klimayı sipariş verdik iki gün de geldi. Almadan önce epey araştırma yaptım fiyat olarak belirlediğim özelliklerde en uygunu bu modeli bulduğumdan dolayı bunu tercih ettim. Belirlediğim diğer marka ve modeller arasında en az 1500 gibi fiyat farkı vardı! Hepsiburada indirim yapınca da aldım. 8000 gibi fiyatlar gördüm aynı model için. 
Klimaya gelecek olursak eski klimam inverter olmayan bir klima idi ona göre aşırı sessiz, soğutması gayet hızlı ve güzel. Enerji Tüketiminin az olacağını düşünüyorum ay sonun da faturada göreceğiz. Tavsiye edermiyim evet ederim. Tam bir fiyat performans ürünü.
Servis kurulumu hızlı ve güzel bir şekilde yaptı!
Çeşitli sitelerde şiikayet etmişler yok çok bekledim günlerce sıra var gibi! Sezonunda talebin çok olduğu bir ürünü alırsan beklersin tabii! Gece 11:00 a kadar çalışan servisleri görüyor ve biliyorum,sonuçta onlar da insan suçlamadan önce biraz empati!  
Satıcı FUTEKS AVM  ve LG Edremit servis AYDIN SOĞUTMAYA Teşekkürler!"
2021-08-30,5,"Sessiz  çalılıyor,  fiyatına göre  gayet  performanslı  bir  klima.  Satıcı,  kendi  özel  nakliye  aracıyla teslim  etti."
2021-11-03,5,"3 günde elime ulaştı kargo. ertesi gün sabahta LG servisinden gelip kurulumu yaptıar.. kurulum yapan LG Nazilli servisi çalışanlarınada ayrıca teşekkürler.. 
ürün sııkıntısız. çalışması güzel. ısıtmasını denedik fena değil.. zaten klima servis çalışanınada sorduğumuzda ne çok üst düzey bir klima dedi ne de çok kötü bir klima dedi. orta düzeyde bir klimaymış.. fiyatına görede gayet iyi.. aynı klimayı yaşadığım yerde bir kaç iş yerine sorduğumda 8000 üzeri fiyatlar söylendi. o yüzden fiyat performans olarak ben tavsiye ederim.. iyi günlerde kullansın herkes.. ayrıca Binumara satıcısınada teşekkürler.."
2022-01-01,4,"bulunduğumuz bölge itibariyle kar yağmadığı için soba yerine ısıtmada kullanmak amacıyla annemlere aldık. Aslında ısıtıyor ama alttan bi soğuk hava üflemesi var anlamadım alet ısınmasın diye mi bilemiyorum. Neyse eğer sıcağı çok sevmiyorsanız kullanılabilir bir de apartman eski ısı yalıtımı yok ısı yalıtımı olsa belki daha farklı olabilirdi.  Sonuç itibariyle sobaya geri dönüş yaptık :D soğutması konusunda bilgi veremiyorum çünkü daha kullanma fırsatı olmadı, Elektrik harcama konusunda da bilgi verecek olursam akşamları ve sabahları yaktık yani ara ara yaktık 345 geldi normal heralde."
2021-12-27,5,Kurulum aşamasında elektrik bağlanmadıklarını söylediler. Ekstra elektrikçi çağırdık. Ücretsiz kurulum yazıyor ama elektrikçiye 300 ödedik. Onun dışında klimayı ısıtma ve soğutma için aldık. Öğlen 4ten sonra 12ye kadar 22 derece ve eko modda sürekli çalışıyor. Elektrik faturası 300 geldi. Tam bir ay kullanmadım daha 20 gündür kullanıyorum. 22 derecede 0.8-0.9kw arası elektrik yakıyor. Onun dışında çok hızlı ısıtıyor 2 dakika içerisinde salonum sıcacık oluyor. Tamamen sessiz çalıştığı söylenemez motoru biraz fazla ses yapıyor. Klima da az olsa gürültü gibi sesi var. Alerjim olmasına rağmen havadan rahatsız olmadım. Klima güzel fakat elektrik bağlamamaları sorun oluşturdu.
2021-11-25,5,Kasımda aldığımız için ısıtmasını denedim 24 metrekare terasımı (iki tarafı cam balkonlu) gayet güzel ısıtıyor. Sessiz çalışıyor. Biz memnun kaldık. Ürünü EPA Teknoloji firmasından aldım. Ürün sonradan kutulanmış gibiydi ve kutusu geldiğinde paramparçaydı. Resmen Sürat kargo yuvarlaya yuvarlaya getirmiş. Allahtan içeriğinde bir şey yokmuş. Denizli de servisi Kantar Mühendislik harika bir işçilik ve titizlikle çalıştı.
2020-03-01,4,Ürün guzel sadece 1 metre kadar olan kablosu yetersiz devrilme durumunda otomatik olarak ısı kesiliyor cunku ayaklarının altinda bir aparat var o yere sabit oldugunda ısıtıcı calisiyor bu yönünü  begendim yalniz yasayanlar icin guvenli olur. Kargo belirtilen tarihte bana ulastirma. 2 dugmesi var biri en usttekini tek calistiriyor diger düğme en alttaki iki kismi calistiriyor. Umarim yeteri kadar bilgilendirici olmus. Suan memnunum guzel
2022-02-07,4,Bir puanı kargolamadan dolayı kırıyorum cunku kutunun ağzı açık bir şekilde geldi ve kırılmamış olmasına şaşırdım direk fişi takip çalıştırdım ve şimdilik sorun görünmüyor güzel beğendim çok hafif portatif bir soba her yere taşıyabilirsiniz ama kablosu çok kısa bunu da bilin
2020-01-30,5,"Fiyatı piyasanın çok altında bir fiyata aldım. Elektrik faturası çok yüksek gelmeye başlayınca daha düşük watt lı olduğu için bunu aldım ısıtması gayet iyi umarım faturaya da yansır. Tekli, ikili ve üçlü olarak yanabiliyor."
2021-10-20,4,Kargo gerçekten çok hızlıydı teslim aldığım günden bir gün öncesi akşamı sipariş verdiğim ürün ertesi gün öğle saatlerinde elime ulaştı bu sebepten hepsiburadaya teşekkür ederim. Fakat paketleme iyi değildi nasıl mağazadan kutusuyla aldıysanız öyle geldi kırılacak bi ürün gibi korunarak paketlenmemiş zaten teslim aldığımda kutusunda deformeler mevcuttu bu sebeple bir yıldız eksik verdim. Onun harici görüntü olarak birebir aynı ne aşırı büyük ne aşırı küçük rahatlıkla bulunduğunuz küçük odayı ısıtacak şekilde işinizi görür. F/p ürünü.
2022-01-19,5,2 gün içinde sağlam bir şekilde teslim edildi. İndirimde aldım fiyat performans ürünü güzel ısıtıyor
2022-01-26,5,"Kaliteli ürün, kargo hemen geldi Hepsijet&#039;e teşekkürler."
2022-03-26,4,"ürün boyutları iyi, ölçmedim ama cevaplarda belirtildiği gibi. 2 adet düğmesi var. 1 düğme sadece en üsttekini yakıyor, diğer düğme alttaki ikisini yakıyor. bu sayede 1-2-3 şeklinde istediğiniz kademede çalıştırabiliyorsunuz. derece ayarı yok. su haznesi yok. kablosu oldukça kısa. malzeme kalitesi de üzerine çıkıp tepinmeyecekseniz iyi ve hafif. altında devrilmelere karşı emniyet var. yerde iken hafif yukarı eğimli şekilde veriyor ısıyı bu da iyi. genel değerlendirme bu fiyata alınabilecek en ideal ürün."
2022-01-25,5,"Ürün sorunsuz güzel paketlenerek gönderildi. Diğer yorumlarda olduğu gibi kablosu biraz daha uzun olsa çok daha kullanışlı olurdu.  Fakat ürünün hafifliği,  ısıtması, keyfi fiyatına göre çok çok başarılı.  İyiki almışım dediklerimden &#039;)"
2022-01-26,5,isterseniz tek isterseniz 2 tane gibi çalıştırabiliyorsunux ısıtıcılığı iyi henüz bir peoblem yok kargo hızlıydı hava koşullarına rağmen erkenden getirildi
2022-03-28,5,Tek puan kıracak olsam kablosundan kırardım çok kısa ama kargo çok hızlı geldi ve on dkda sıcacık oldu büyük odalar için yeterli olmayacaktır ama küçük odalar için ideal paketlenmesi de güzeldi
2021-06-08,4,Kargo inanılmaz hızlıydı. 1 günde elime ulaştı. Klimanın dijital göstergesi yok. Sadece kış veya yaz modu olduğunu gösteren işaret çıkıyor fotoğrafta görebilirsiniz. Kaç derece olduğu yazmıyor. Hiç kimse bunu belirtmemiş yorumlarda. Belirtmek istedim. Montaj da hızlıydı. Servis iyiydi. Klimanın performansını tam test edemedim henüz. Motor gürültü demişler ama bence çok da değil. Tamam biraz var ama bu kadar normal diye düşünüyorum. Klimanın kumandasını da sevdim basit ve anlaşılır.
2021-07-09,5,Ürün aldığım gün kargolandı. 4 5 günde elime ulaştı. Elime ulaşır ulaşmaz montaj talebinde bulundum 6 gün sonraya randevu verdiler. Tabii ki arçelik ekibinden şaşmam. Evimde ne kadar beyaz eşya elektronik küçük ev aleti varsa beko yada altus. Hepsinden çok memnunum. Montaj gayet temiz istediğim gibi istediğim şekilde kuruldu. Arkadaşlar çok temiz çalıştı burada herşey karşılıklı. Nasıl davranırsanız öyle muamele görürsünüz. Yorumlarda klima çok sesli gürültülü yazanlar klimanın k&#039;sından anlamıyordur. Daha ne kadar sessiz olabilir. Kumandası basit plastik demişler ne yapsınlar size özel altın kaplama mı yapılsaydı? Aynı özellikte ürünü arçelik veya bekodan alsaydım 6500 liraydı. Satıcı uygun fiyata satışa koymuş. Tek farkı dijital derece ekranı yok benim için sorun değil kumandadan herhangi bir tuşa 1 kere bassam görebiliyorum. Alacak olan asla tereddüt etmesin. Fiyatına göre muhteşem performans 👍
2022-04-12,5,Ürün 2 günde kargolandı Arçelik serviside aradığımızıne ertesi günü geldi şık ve sessiz çalışıyor memnun kalıcaz gibi gözüküyor
2021-06-14,5,Ürün çok iyi soğutması güzel. Motor sesi az. İç ünite sesi baya az. Arçelik beko altüst hepsi aynı. Boşa uçuk ücretler vermeyin. Zaten arçelik yetkili servisi bakıyor. Hemen montajı ücretsiz yapıldı. Ayrıca elektrik bağlantınızı ayarlatıp öyle servisi çağırın. Servis elektrik bağlantısını yapmıyor. Yaptırmak isterseniz ekstra ücreti var 75tl. Kargo taşırken  kutuyu biraz tahrip etmiş daha dikkatli taşınması gerek diye düşünüyorum
2021-09-10,4,Urun cok guzel sogumasi falan servis hemen geldi  sadece servis bakir boru yerine aliminyum boru atiyor o sıkinti arcelik servisinde birde ceva lojistik cok sıkinti kargoyu 80 km yyola kendim gidip aldim ama ürun cok guzel
2021-07-27,5,Sessiz ve kaliteli bir urun. Fiyat da cok uygun.
2021-07-17,5,Satıcıyla sorunum yok. Hemen kargoladı. Fakat altus antalya servisi çok kötü. Tam 8 gün sonraya randevu verdiler. 50 derece havada klimasız tam 8 gün onları beklemek zorunda kaldık. Ayrıca klimayı sevmedim. Daha önce burda başka marka klima vardı daha sessiz çalışıyodu ve tüm odayı soğutuyordu. Fakat bu klima değil de sanki vantilatör gibi. Bilmiyorum bi daha alcak olsam kesinlikle bu klimayı almazdım
2022-02-04,5,Dış ünitesi umdugumdan küçük(Mitsubishi elektrik klimaya göre) .Betona  montaj olduğu için ses yapmıyor. ileride nasıl olur ve sarfiyat nedir bilemiyorum...
2022-05-01,5,Urun ozenli paketli urunu actiktan sonra faydaki yorum yapabilecegim
2022-03-02,3,Ürün gayet iyi soğutması ısıtması memnunum  servis tabiki berbat yaptıkları kuruluma bakın ürünü servisi yüzünden almayın arçelik olcak bide koskoca şaşirdim diceklerm bu kadar
2021-10-07,5,"Montajı kendim yaptım, servis ücret istiyor bilginiz olsun, paketleme iyidi, bu model daha iyi diğer modelin dış kabı çabuk kırılıyor, gerçi çabuk dediğim 8 10 sene olmuştur :)"
2022-04-08,4,Ürün saglam paketlenmiş olmasına ragmen uzerinde ezik ve çizikler mevcuttu kurulumu pazar günü yapilacak çalışmasında sorun yok ise iade etmek ile uğraşmak istemiyorum
2021-12-03,5,Harika herkese tavsiye ederim paketleme fena değildi ama kendisi süperrrrrr
2021-11-10,5,İhlas Şofbeni 10yıldan fazla kullandım dahada kullanılırdı ancak antalya nın kireçli suyuna çok iyi dayandı verdiğim para helal olsun satıcıda aynı gün kargoladı ve paketleme güzel fiyat ıda uygun teşekkür ederim.
2022-01-09,3,"Üründen iki tane aldım. Kurulumunu kendimiz yaptık. Alt kattaki şofbenin soğuk su girişinden su akıyor, nedenini bir türlü çözemedik. Üst kata taktığımızda bir sorun yok, su akıtma problemi yok. İade süresi geçtiği için iade edemiyorum, yoksa su akıtan şofbeni iade ederdim. Antalya’da yaşıyorum ve bence su sıcaklığı üçte bile yeterli değil. Yazın her türlü yıkanılır ama kışın 1, 2 hiç ısıtmıyor denecek şekilde. 3 ise kaynar bile değil normal yıkanma derecesi ki bence kesinlikle daha sıcak olmalıydı. Yani başka illerde yaşayanlar(soğuk) zorluk yaşayabilir. İhlas ismi var, şofbende yıllardır en iyilerden diye tercih ettim ama tahmin ettiğim kadar memnun kalmadım ne yazık ki. Paketleme güzeldi bu arada, başka bi kartonun içerisine daha koymuşlar. Hızlı da geldi. Fiyat-performans açısından bakarsak 4/5."
2022-02-28,5,Hasarsız ve hızlı bir şekilde elime ulaştı.önceki şofbenimde ihlastı 20 senedir kullanıyorum hala çalışıyor ama plastik aksamı ve kasası çürüdüğü için yenisini aldım.kurulumu kendim yaptım servise sordum 100 tl gibi bir fiyat istedi.yalnız bu model yaşadığım yerdeki bayii de yok tek model satıyorlarmış.su ısıtması iyi sorunsuz tavsiye ederim.
2021-12-27,4,"1 ve 2 kademeleri pek sıcak gelmedi ama 3. kademede gayet güzel ısıtıyor. Yalnız 3. kademe 7000Watt olduğu için 32 Amperlik bir güç çekiyor. Sigortanızı attırabilir. O yüzden sigortanızı siemens 32 amper veya başka marka 40 amperlik bir tanesiyle değiştirmeniz gerekebilir.

Bu arada kendiniz de takabilirsiniz belki ama sanırım garantinin başlaması için yetkili servisi çağırmanız gerekiyor. Ona da yüz elli birim gibi bir ödeme yapmanız gerekmekte, fiyatın üstüne ekleyebilirsiniz. Ben yine de bu işlemin içinde olmasını beklerdim."
2022-02-23,5,Paketleme çok güzeldi. Hızlı teslimat vardı. Zaten 30 senedir İhlas şofben kullanıyordum. Macera aramaya gerek yok dedim. Yeni evime de bir tane aldım. Aldığınız tarihi unutursunuz. Kalite tesadüf değildir.
2022-03-20,5,"Yetkili bayii ye göre oldukça uygun  fiyatlı,paketlemeye biraz daha özen gösterilse daha iyi olabilirdi. Montaj için 90.TL ücret alıyorlar ama bunu bilerek daha uygunnfiyata sayın aldık… Tavsiye ediyorum…"
2022-03-29,5,İhlas kalitesine yakışır bir ürün memnunuz. Umarım bir problem çıkmaz Servis gelip montajını yaptı yetkili abimiz güleryüzlü ve güvenli bir şekilde montajı yaptı. Teşekkürler
2019-01-21,5,Görünümü ve malzeme kalitesi  çok güzel ben 1 haftadır kullanıyorum 3 cü kademesi çalışmıyor ama 2 ci kademesi yeterince ısıtıyor 3 e gerek kalmıyor o nedenle sorun etmedim içinde tüm montaj aparatları var sigorta ve kutusuda var ben ayrıca artı güvenlik için kaçak akım roleside alıp taktım güvenligi en üst seviyeye çıkarttım sizede tavsiyem kaçak akım roleside takın takacagınız kaçak akım rolesi 30 ma gücünde olacak yani insan can güvenligini tehdit edecek küçük bir kaçakta hemen elektigi keser can güvenliginiz herşeyden önemlidir 
2017-07-09,5,hepsiburadadan aldığım ürünleri genelde yorumlara bakarak alırım bu ürün için yapılan 155 yorumu okudum ve genel kanaatin gayet iyi oldugunu gördüm ve ürünü düşünmeden aldım dedikleri gibi baymak kalitesini gösterdi ürün gayet şık tasarım ve iyi kargolanmıs bir şekilde geldi ürünün içinden birde sigorta ve sigorta kutusu bile çıktı montajını kendim yaptım gelelim en önemli konuya ısıtmasını 10 üzerinden 10 veriyorum yok efendim ısıtmıyor falan diyenlere şaştım kaldım buradaki en önemli ısıtma konusu şu ürünü kesinlikle kutunun içinden çıkan fıskıyesi ile kullanın  o zaman gayet sıcak su veriyor kısacası aldım ve gayet memnun kaldım alacaklar tereddüt etmeden alabilirler
2021-06-03,5,"Öncelikle böyle ürünleri bir müddet kullanmadan yorum yapmak yanıltıcı olur. Bazı arkadaşlar henüz ürünü kullanmadan veya çok az kullanıp sadece kargonun hızlı vs olmasından bahisle yorum yapıyorlar. Bu da gereksiz bilgiye sebep olup alıcı için hiçbir faydası olmuyor.

Ürüne gelecek olursak; yaklaşık bir yıldır düzenli kullanıyorum. Henüz hiçbir sıkıntısını görmedim. Dolaysıyla tavsiye edebilirim. Ancak bazıları sanırım kullanmayı bilmiyor. Bu ürünü kullanırken dikkat edilecek en önemli nokta şu ki; kullandıktan sonra su henüz sıcakken cihazın suyu hemen kapatılmamalı. Dereceyi kapattıktan sonra su soğuğuncaya kadar aksın soğuduktan sonra cihazın suyunu kapatın. Aksi takdirde rezidans yanabilir. Ki şikayetleri olanlar sanırım genelde bundan şikayetçi. Birde topraklama olmayan yerlerde bu gibi cihazlar tehlike arzeder. Dediğim gibi; söylediğim hususlara dikkat ederek kullanıyorum. Dolaysıyla şuanlık memnunum."
2020-08-29,5,Baymak kalitesi beklentiyi karşılıyor . İlk annem için satın aldık çok beğendiği içinde kendim içinde bir adet satın aldım. Kurulum ücretli olduğu için eşim kutunun içinden çıkan kurulum kitapçığıyla montajını yaptı . hiç bir sıkıntı yaşamadık 3 aydır kullanıyoruz yaz aylarında çok sıcak su sevmediğimiz için 1. Kademe bizim için yeterli oluyor . Hızlı ve şeffaf kargo . Satıcıya ve Hepsiburadaya teşekkürler gönül rahatlığıyla alabilirsiniz
2021-01-27,5,"Ürün zamanında ve eksiksiz elime ulaştı paketlenmesi güzel içinde 40 amp sigorta olması ayrıca güzel memnun kaldım 
Hem satıcı carfoursa ya hem hepsiburada ya Teşekkür ederim"
2019-11-26,5,kullanmasını bilmiyor arkadaşlar çok su verirseniz bunun belirli bir hacmi var 1. kademede bile insanın vücudunu yakacak derecede ısıtıyor işi bittiği zaman şalterini kapatırsanız Ondan sonra suyu biraz akıtıp ondan sonra kapatırsanız içine kireçlenme yapmaz suyu fazla açmazsanız ısıtır 3 kademede suyu kaynatır ben üç sene önce aldım maşallahı var hala tıkır tıkır çalışıyor
2018-10-31,3,"Ürünü Ekim 2018 de aldım ve Antalya da kullanıyorum ve şebeke suyu sıcaklığı oldukça iyidir bu zamanda buralarda fakat buna rağmen 3. Kademede bile ancak ılık yapıyor suyu. Duş esnasında su bazen kesik kesik akıyor (şebeke suyu oldukça basınçlı olmasına rağmen) cihazın kendi su basıncı yeterli akıyor. Yerli malı  ve o zamanki bütçeme uyduğu için aldım. Daha önce V***O marka sofben vardı eski evimde inanılmaz iyi bir cihazdı, keşke 150 TL daha fazla verip o cihazı alsaydım dedim ama yapacak bir şey yok idare edeceğim. Pek işe yarar bir cihaz değil fakat bu fiyata ancak bu kadar performans beklenebilir. Kış mevsiminin soğuk geçtiği bölgelerde iş yapmaz! Bunlar haricinde kargo sorunsuz ve hızlı teslimat yaptı. Paketleme gayet başarılı. Satıcı firma ve Hepsi Burada ya teşekkür ederim."
2022-01-06,5,Ürün çok güzel ve kullanışlı. Tüm detayları ayrıntılı olarak düşünülerek paket içine konulmuş.
2021-12-15,4,"Çok hızlı biçimde geldi, servisi aradım hemen, elektrik hattının değişmesi gerektiği 3x2,5&#039;lik kablo yetmez 3x4 olması gerekiyor elektrikçi takabilir, 2 yıl garanti devam eder bizim takmamıza gerek yok dediler. 130 ücretle takıyor servis, ancak dışarıya yönlendiriyorlar ısrarla. Elektrikçime taktırdım, 3x4&#039;a gerek yok 7000watt kaldırır 3x2,5 dedi diğer türlü elektrik hattı çekmek ürünün 3 katına geliyor neredeyse. ek sigortası vs. tüm aksamlar içinden çıkıyor, ısıtma durumu idare eder, suyu tam açtığınızda 3.derece bile ılık oluyor ancak suyu kıstığınızda kaynar suya dönüyor, ben baymak kalitesine güvendiğim için aldım bakalım kirece tepkisi ne olacak. Diğer dandik markalar 4-5 sene anca idare ediyor çünkü kireç nedeniyle rezistans gidiyor."
2021-11-09,5,Marka kalitesi ürün gayet güzel hızlı bir şekilde güzelce paketlenerek elime ulaştı satıcıya ve hepsi burada ya teşekkürler
2021-11-17,5,Öncelikle bize bu güzel duyguları yaşatan başta Hepsiburada sonrasında ise tedarikçelere tabii vestelin hakkını yememek lazım birazcık kargo servise geç teslim ediliyor o kadarda olsun diyor insan sonrasında ise servis kurulum için arıyor getiriyorlar ürünü takıyorlar sigortaya tabii sigorta bile kendilerinden ondan ver elini konfor emeği geçen herkese çok teşekkürler
2021-06-05,5,Ürün Vestel servisine sevk ediliyor. Servis ürünü getirip montajını yaptı. Gayet güzel görünüyor. Tavsiye ederim.
2022-02-25,5,Termosifon güzel randevu süreci güzel bizim ustalar biraz pis calisti banyo paspaslari sular içinde kaldı onun haricinde sorun yok halbuki ustalara özel ilgi alaka ikramda bulunduk
2022-03-01,5,Yorumlara bakıp Windsor&#039;ü tereddütlü almıştım ama gayet iyi bir ürün çıktı Vestel ile aynı ürün herkese tavsiye ederim. Servis ve kargolama çok iyi teşekkürler.
2022-04-03,5,Ürünün tipi modeli güzel. İlk calistirmada  40 dereceyi bulması 1 saati buluyor. Isyerimde kullanıyorum. Akşam 5 gibi 40 derecede kapattığımda mart sonu itibariyle sabah 7 gibi 30 derece sıcaklık yazıyor. 40 dereceyi tekrar bulması 15 20 dk sürüyor.  sorunsuz..  çok kullanışlı serviste hiç ugrastirmadan kurup gidiyor. Nakliye ve montaj aşamasının bu kadar kolay olduğunu bilseydim aylar önce alırdım. Perşembe oglen kocaeliden sipariş verdim. 15 dk sonra vestel servis arayıp urun bize gelecek uygun olduğunuz bir günde montajını yapacağız dedi. Cumartesi servis arayıp pazartesi günü  için randevu verip montajı gerçekleştirdi
2022-04-20,5,Vestel bu işi yapıyor arkadaşlar ilgi alaka mükemmel cihaz geldi servisle birlikte kutusunu açtı ürün de defo var diye geri gönderdik.aksamina müşteri hizmetleri aradı .ürünün aynısı olmadığından aynı özellikte Vestel marka termosifon göndersek olurmu dedi .bizde kabul ettik 500 TL fiyat farklı cihazı 4 gün sonra getirip kurdular canavar gibi çalışıyor vestelden şaşmamak gerek
2021-06-16,5,Ürünü çok beğendim.Vestel servis kendini çok geliştirmiş.Emeği geçen herkese çok teşekkür ederim.
2021-12-16,5,Harika
2022-03-06,5,Satıcıya teşekkür ediyorum üstünde herhangi bir deformasyon yok vestel servisi geldi kurdu eskisini söküp yenisini taktılar vestel yetkili servisine ayrıca teşekkür ediyorum yaklaşık 2 haftadır kullanıyorum yorumu biraz kullandıktan sonra yazmak istedim ürün ve servis sorunsuzdu teşekkürler
2022-05-03,5,"Windsor markasından satın aldığımız ikinci ürünümüz, çok memnunuz ikisinden de. Ürün de harika, servis ve montaj da harika, daha sonrasındaki müşteri memnuniyeti de"
2019-06-28,5,"ürünü beğendim. montajı kolay, estetik olarak güzel, fuşya düğmeleri oldukça sevimli :) sesi yüksek değil, güçlü serinletiyor. kaliteli bir ürün, tavsiye derim. ayrıca buraya yazılan yorumları okuyarak ürün alıyorum ve genelde pişman olmuyorum, yazan herkese çok teşekkür ederim."
2020-07-07,5,"Arkadaşlar ürün hakkında zaten çok sayıda yorum yapılmış, tekrarlamanın gereği yok. Size tavsiyem pek çok sıkıntısı çıkan bu üründen 50-70tl ucuz olanları almaktansa kalitesi belli bu vantilatörü almanız daha mantıklı. Ama satıcıya dikkat edin. Ben TekÇarşı isimli satıcıdan aldım. Yaşadığım rezaleti anlatıyım ve tavsiyem bu satıcıdan almayın! Bana gelen ürünün paketinin üstünde bant ile kapalı olması gereken yer açıktı, yani biri bana ulaşmadan açmış yada açık ürün gönderilmiş. Üründe demir sap kısmında kargo taşıması sırasında oluşması mümkün olmayan demir kısmında ezik vardı. Ters vidalayarak sorunu çözdüm ama bu durum benden önce birinin montajını yapıp söktüğünü kanıtlıyor. Ayrıca vidalarda aşınma olmuş, ayak tozluydu. Tüm bunlar bana teşhir ürünü gibi birşeyin gönderildiği kanıtlıyor. Kargocuya sordum, bana böyle teslim edildi bilgim yok dedi. Parça eksik olmadığı için kabul ettim ve kurdum. Ama böylesi bir ayıbın üstü örtülemez. Bu kadar para verip teşhir ürünü göndermek nedir? Ayıp yapmayın."
2020-06-26,5,Ürünü çok beğendim. Plastiğinin nasıl olacağı konusunda tereddütlüydüm kaliteli duruyor. Sesi ayarında. Ürünü sadece denediğim için performans açısından yorum yapamayacağım ama kademelerine göre esintisini beğendim. Kurulumu çok çok basit. Ama MNG kargoyla geleceğini bilseydim tercih etmezdim. Bugünle kadar yalnızca bir kere kargom zamanında geldi. Her seferinde uğraşıyorum. Bu aksaklığın pandemi süreciyle de alakası yok daha önceden hep böyleydi. 9 gün şubede durdu ve sıcaklar artınca artık kendimiz almak zorunda kaldık. Keşke hangi kargoyla gelebileceğini görebilsek
2020-07-02,5,"Şu sıcaklarda kesinlikle çok iyi iş görüyor. Öğrencilik dolayısıyla bu yazı Aydın&#039;da geçiriyor olmam yüzünden, bu cihazı aldım. Aydın gerçekten çok sıcak şu aralar. Ürün tam bir fiyat performans ürünü diyebilirim. Müşteri hizmetleri(Altus) ile görüştüm ve garanti kapsamıyla ilgili faturalandırma yapılır yapılmaz otomatik garanti(2yıl) başlatıldığını söylediler. Markanın kendisinden memnunum, satıcıya da teşekkür ederim gayet temiz ve kibar şekilde yolladılar ürünü. Kutudan çıkanları fotoya aldım. 2 günde elime ulaştı. 2 yıl değil şu sıcaklarda hele 2 ayı çıkarsın başka da bir şey istemiyorum :)) 
hepsiburada ailesi, favorimsin :)"
2021-07-07,5,Ürün gayet güzel yeni kurdum sayılıyır uzun kullanım kısmını bilemem ama ilk izlenimim olumlu yönde kurulumu klavuzu ile çok basit maximum 30 dk uraştım olumsuz yorumlardan teredütte kalmıştım ama teknoloji şans işi bana sorunsuz geldi alın şansınızı deneyin olmadı iade edin :)
2021-05-24,5,"Aslında başka bir markanın ürününü gözüme kestirmiştim almak için. Ama son bir ayda fiyatı 250 TL birden artınca ve bu ürünün neredeyse 3 katı fiyatına çıkınca, hiç gerek yok dedim. Önceki yorumlar yeterince aydınlatıcı oldu. Ürün geldikten sonra da benzer fikirde olduğumu söylemeliyim. 3 Kademesi var, özellikle son kademesi oldukça serinletici. Klimayla karşılaştırmak yersiz, vantilatör sınıfı içinde değerlendirmek gerek. İnsanlar 200-300 lira verip 5000 TL lik klima performansı bekliyorlar. Bu ürün oldukça tatmin edici. Görünümü şık, siyah ağırlıklı ofisime tam uydu. Sessizliği konusunda ilk seviyede hemfikirim diğer yorum yapanlarla. Ancak 2-3. seviyelerde haliyle çalıştığını belli ediyor. Gece ilk seviyede çalıştırıp zaman ayarıyla uyuyabilirsiniz. İnşallah ilk izlenimlerim zamanla değişmez. Özetle fiyatının karşılığını veren bir alet. Tutup sahte buhar püskürtenlere, ithal ürünlere tonla para vermeyin. Bu üründen şaşmayın."
2021-07-27,5,"Gayet sağlam ayağı var
Gövdesi Çelik 
Saat ayarı var kademe ayarı var
Saga sola dönmeyı de Ayarlayabilirsiniz biz memnun kaldık"
2021-08-03,5,Ürün çok kaliteli duruyor. Ayak çok geniş çalışırken sallanmıyor. Biz çok beğendik zaten arçelik garantisi mevcut.
2021-06-29,5,Gayet sessiz ve malzeme kalitesi yeterli. Ayaklık ağır güzel titreme yapmiyor.cok sık bu fiyata en iyisi bence
2020-05-14,5,"Düşünmeye gerek yok, kumandasız fakat 2 saate kadar zamanlayıcısı var, istediğiniz zamana ayarlayin kendi kapansın, üfleme gücü de çok iyi, hiç sarsılma yok, ayağı çok sağlam, görsel olarak da çok güzel. Arçelik güvencesini saymıyorum bile, bu fiyata böylesi yok ."
