tarih,derece,yorum
2021-02-03,5,Gayet ilgili bir satıcı harika bir kulaklık tavsiye ederim
2021-10-15,5,sesler gayet flat bir referans kulaklığı için gayet güzel.Fakat uzun süre kullanımda kulaklarınızı acıtabilir pek rahat bir kulaklık değil.
2022-02-22,5,Sesler efsane çok iyi. Elektro gitar için almıştım 👍
2022-04-27,5,Muazzam
2019-11-28,5,Kulaklık kulağı o kadar iyi kaplıyor ki sanki kulağınızda yokmuş gibi. Ayrıca kulaklığı taktığınız anda aşırı güçlü bir ses izolasyonu sağlıyor dinlediğiniz projenin dışarıdan duyulması çok zor. Harika bir kalite. Kulağı kafayı yormuyor.
2021-04-21,5,Montajlara uygundur ve kulaklıkların doğruluğundan dolayı satın almanızı tavsiye ederim.
2020-07-23,5,"ürünün markası ve kalitesi bildiğiniz üzere üst segment. ben stüdyo veya müzik dinlemek için falan almadım, piyanom için bana sesi düzgün iletecek bir kulaklık arayışı içindeydim ve daha önce ucuz ve pek bilinmeyen ama incelemelerde adı geçen bir markanın ürününü almıştım ama hiç memnun değildim, ses çok yapay çıkıyordu. bugün bu ürünüm geldi ve mükemmel sonuç elde ettim. sesi gerçekten çok güzel iletiyor. aslında m40x modelini alacaktım ama bir sürü kıyaslama yaptıktan sonra benim kullanma şeklimde bir fark olmayacağını düşündüm. diğer enstrümanlarda nasıl olur bilmiyorum ama piyano ile çok güzel. en son ses verdiğiniz zaman hafif dışarı ses çıkıyor ama bu benim için sorun değil."
2022-03-29,5,Bu fiyat seviyesinde stüdyo kullanımı için muhtemelen en iyi ve referans kullanım olarak en güvenilir seçenek. Müzik dinlemek için de harika bir alternatif. Tavsiye ederim.
2022-02-28,5,Fiyatına göre çok iyi ürün. Satıcı da iyi paketleme ile hızlıca gönderdi. Flat bir sesi var. Focusrite Scarlet 2i2 ile kullanıyorum. Güzel uyumu var. Tavsiye ederim.
2022-04-15,5,Ürün oldukça kaliteli görünüyor. Piyano için kullanışlı ve sesler doğal. Kargolama iyi.
2022-02-25,4,Ürün hızlı bir şekilde geldi. Ancak hassas bir ürün olmasından dolayı çarpma ve düşmelere karşı korunaklı bir ambalaj ile (örneğin balonlu ambalaj naylonu) kutuyu kaplayarak göndermeleri daha uygun olurdu.
2021-12-01,5,Ürün çok rahat. Akg K92 ile bu ürün arasında kalmıştım gakat inceleme videolarında m30x birax daha ön planda. Ses kalitesi ve ses yüksekliği tatmin edici. Kulakta da rahat duruyor. Çok az dışarı ses gitme durumu var tam izole değil.
2021-01-30,5,"Ürün elime gayet korunumlu bir şekilde ulaştı. Ses deneyimlerim; tiz ve midler gayet tatmin edici, ses yüksekliği gayet tatmin edici, basslar tatmin edecek kadar iyi değil. Zaten yıllardır bir metal dinleyicisi olarak test ettim ve FiiO A1 ses kartı ile mükemmel deneyimler yaşattı. Marshall Major 3 Kablosuz ile bu kulaklık arasında kalmıştım, kablo uzunluğunu sorun etmeyenlere kesinlikle bunu öneririm."
2021-01-08,4,Kulagimi agritti kullanimin %60inda ama ses muazzam otesi
2021-11-09,5,"Pioneer HDJ2000’den sonra almış olduğum kulaklıktır. İlk kutu karşılamasında buna mı bu kadar para verdim yaa dedirten, ama 1 haftalık deneyimimden sonra keske daha önce alsaydım yaa dediğim bir kulaklık haline geldi resmen. Uzun süreli performansta bile hafifliği sayesinde hic bir yorgunluk vermiyor. Ve en gürültülü ortamda bile dış sesi harika bir şekilde kamufle ediyor. Çevremin büyük bir çoğunluğu kullandığı icin tercih etmiştim, nokta atışı olmuş benim için. Ürünü sescibaba’dan temin ettim kargo oldukça özenli ve korunakliydi deformasyon olmadan elime ulaştı."
2022-04-14,5,Harika hassasiyet
2021-08-20,5,"Dj&#039;lik için iyi sağlam, mixing için mid ve tiz frekansları sert, alışmak lazım ama karakteri yoruyor, uzun süre dinlemek kulaklara zararlı olabilir."
2021-04-13,5,"Hayat kalitesini arttıran kulaklık olur mu demeyin, bu o işte. Hele Trance Müzik dinleyecekseniz başka modele bakmanıza gerek yok, hemen alın."
2021-03-31,5,Tavsiye ile almıştım. Çok memnunum.
2021-11-02,5,"80 ohm 
-müzik,film için gayet uygun (yeterli kaynak ile amfi vs). Subbasslar çok başarılı. yeterli bir kaynak yoksa verim alamazsınız.(amfinin ve kulaklıgın güçlerinin birbirine yakın olmasına dikkat edin.) Kablosu uzun fakat malzemesi heryere yapışıyor. gitara baglayıp rahat hareket etme şansınız yok. ilk kez pro kulaklık alacak olan arkadaşlar için bu kulaklık flat. yani düz. öyle süslü basslar falan yok. sesi oldugu gibi vermesi için tasarlanmı öyle süslü basslar yok. Oyun için alıyorsanız hayal kırıklıgı olur.Konfor kısmındaysa kulakla ilgili bir sorun yok kulagın etrafını sarıyor, padler kaliteli ve rahatlar başın üst kısmı için hiçbi sıkıntı yok fakat ilk başlarda kulagın üst kısmında kafada baya bi baskı yapıyorlar.
fiio e7 ile güzel ses alabildim
laptop desktop için tavsiye etmem. 32 ohm seçenegi pc için daha dogru olacaktır."
2021-04-24,5,"Öncelikle satıcıya teşekkür ederim, aynı gün kargoya verdi elime 2 günde ulaştı, Sennheiser hd598 kullanıyordum 10 senedir, resmen kalite farkı belli oluyor. Kulaklıklar çok rahat özellikle kulaklarınız küçükse tam oluyor. Basslar müthiş, tizler berrak ve mid frekanslar güzel. 1 saat kullandım kulaklarda bir ağrı acı söz konusu değil.  Çok uzun süre çıkarmadan kullanırsanız kulaklar ısınır gibi duruyor. Ses derinliği de süper."
2021-03-08,5,Urunden cok memnunum. Zaten ufak veya buyuk yapacaginiz her arastirma size bunu soyleyecektir. Satici olarak Sartech i tercih etmenizi tavsiye ederim. Urun 1 gun icinde elime ulasti. Urunde versiyonunda degisiklik yapmama ragmen ayni gun icinde kargo sirketinden gerekli duzenlemeyi yaptilar. Cok ilgililer. Bu tip urunlerde guvenilir muhatap onemli.
2021-05-03,5,"Mesajımıza hızlıca cevap verildi ve bilgi aldık, ürün gayet güzel kutusunda ve güvenli. Kulak ve genel sağlığımız açısından olması gereken bir kulaklık kalitesi.Müziklerimi ve videolarımı bu kulaklıkla editliyorum."
2021-04-21,5,Hızlı teslimat. Çok iyi paketleme ve sorduğum tüm soruları doğru bir şekilde yanıtlayan kaliteli bir firma. Rode nt2a zaten çok kaliteli bir mikrofon.
2020-11-22,5,"Kulaklık çok kaliteli, alt frekanslardaki çözünürlüğü, üst frekansların berraklığı alışınca çok iyi bir referans kulaklığı haline getiriyor. Tam performans kullanım için kulaklık amfisine ihtiyaç duyabilirsiniz."
2021-02-06,5,"hızlı ve sorunsuz alışveriş oldu, teşekkürler."
2021-06-15,5,Super
2021-01-23,5,İyi ki almışım.Her stüdyoya şart.
2020-03-12,5,Ürün mükemmel ses amfisiyle iş görüyor.kargo bedava değil para alıyorlar
2020-08-12,5,"Ürünü bugün teslim aldım. Son 1 senedir muzik prodüksiyonu ile ilgileniyorum ve FL studio da sesleri doğru duyabilmek için giriş seviyesi aynı zamanda da bütçe dostu bir referans kulaklık arıyordum. Benim beklentilerimi karşıladı. Bass ağırlıklı seslerde iddialı, mid ve tiz seslerde ise yeteri kadar tutarlı bir kulaklık. Dışarının sesini çok güzel kesiyor ve izole kalıyor. Dışarıya ses veriyor bu yüzden vokal kayıtlar için pek önermem. Hepsinden önemlisi ise kulaklığı beslediğiniz giriş ile ilgili. Örneğin kendi cep telefonum hifi ses kartına sahip ve dac besleme yapabiliyor bu sayede kulaklığın ohm değerini karşılayıp yeterli gücü üretiyor. Fakat başka bir cep telefonunda denediğimde ise ohm beslemesinin yetersiz kalıp sesin az çıktığını deneyimledim. Bilgisayarda böyle bir sorun yaşamadım ama vermiş olduğum örneğin amacı bir ses kartı ile bu kulaklıktan tam performans alınabileceği yönünde ve telefondan standart mp3 ler için dinleme amacı gütmemesinde. Kullanım amacınız bu yönde ise bunu göz ardı etmeyin. Kısacası amatör olarak müzik üretimine ilgili iseniz kesinlikle tercih edebilir, bilgisayarınızın dahili ses kartıyla kullanabilirsiniz. Ürünü hızlı ve çok özenli paketleyen Sesçi Baba&#039;ya da ayrıca teşekkür ederim."
2022-03-27,5,Çok iyi bir stüdyo kulaklığı aynı zamanda djlik içinde kullanılabilir aktif olarak kullanıyorum hiç bir sorunu olamdı süngerlerinde sönme derilerinde soyulma falan hiç bir şey olmadı çok iyi kulaklık tavsiye ederim
2020-08-08,4,"Kablosu dışında güzel, baya kulak terletiyor. Ama fiyatına göre çok bişey beklememek gerek. Metalik detaylr da hoş"
2020-12-24,5,Great product!! Feels high quality and completely blows away any competition at the same price-point. Better than anything else out there.
2020-08-14,3,"aradığımı bulamadım eğer bassı hissetmek istiyorsanız aradığınız kulaklık bu değil sesler dipten geliyormuş gibi hissettiriyor ama malzeme kalitesi güzel, iade etmek isteyenler için bir bilgi eğer paketini açarsanız hijyen koşullarından dolayi iade kabul edilmiyor"
2020-08-12,4,"Ürünün siparişini 9 Ağustosta verdim. 12 Ağustosta elime ulaştı. Kargo ve satıcı konusunda hiçbir sıkıntı yaşamadım. Hatta yazan kargoya verme tarihinden önce kargoya verildi. Ancak bu kargo şirketiyle mi alakalı bir durum bilmiyorum, ürünün kutusu yanlardan ve üstten ezilmiş bir şekilde geldi. Üründe herhangi bir problem yok ama bunun düzeltilmesini rica ediyorum. Ürüne gelirsek, kulaklığı daha büyük hayal etmiştim yani en azından izlediğim inceleme videolarında öyle gözüküyordu ancak bana göre biraz daha minyatür geldiğini söylemeliyim. Kulakların yerleştiği süngerler gayet rahat ve konforlu. Yorumlarda kafa bandının da oldukça rahat olduğu söyleniyordu ancak bana en başta birazcık rahatsız geldi,sonradan alıştım. Ürünün malzeme kalitesi fiyatına göre iyi sayılabilir. Ama bundan daha uygun fiyata Philips&#039;in daha kaliteli plastik kullanılan ürünlerini denemiştim. Tabiiki kötü değil ama ufak bir düşmeyle çatlayacak hissiyatı vermiyor değil. Onun dışında bunlar oldukça yüzeysel detaylar çünkü kulaklığı taktığınızda bunların hiçbir önemi kalmıyor aslında. Kulak yerleri ve kafa bandı da gayet konforlu olduğu için ürüne ergonomi konusunda çok yüklenmeyeceğim. Zaten tasarım olarak çok beğendiğim bir ürün kendisi. Ses kalitesine gelecek olursak, ben bu kulaklığı alan pek çok kişi gibi müzikle uğraşan birisi değilim. Yani teknik terimleri o kadar da iyi bilmiyorum. Benim bu kulaklığı alma amacım iyi bir müzik dinleme zevki alabilmek ve günlük hayatta da kullanabileceğim bir kulaklık olabilmesiydi. Oyun da çok fazla oynayan birisi olmadığım için bu kulaklığı tercih ettim. 3-4 saatir test ettiğim kadarıyla söyleyebilirim ki kulaklığın ses kalitesi,rengi,detayı oldukça tatmin edici ve keyifli. Ses seviyesi de orta ve yüksek arasında biryerlerde. Tizler konusunda beklediğimden çok daha iyi bir performans yakalasa da basslar konusunda beklediğim performansın yanına bile yaklaşamadı maalesef. Üstelik ben fazla bass müzik seven biri olmamakla birlikte beni bile tatmin edemediyse diğer kullanıcıları siz düşünün. Ama yine de bassları ciğerlerinize kadar olmasa da kulaklarınızda hissediyorsunuz. Son olarak kablosu da gayet akıllıca düşünülmüş ben çok beğendim. Benim gibi kişisel olarak bu kulaklığı almak isteyen varsa aldığı için gayet memnun kalacaktır. Oyun deneyimi konusunda deneyimlemedim kulaklığı ama çok da birşey beklememek lazım. Ama işinizi görecektir. Son olarak verdiğiniz paraya değecek bir ürün."
2021-11-17,5,"Ürün tasarım ve performans olarak fiyatının çok üzerinde. Bas yeterli değil diyenler var, bence çok yeterli, bu kulaklık fiyat olarak çok daha pahalı kulaklıklar ile yaraşır."
2021-11-14,5,"Kulaklık çok hafif ve pedleri çok rahat. Uzun süre yorulmadan takabilirsiniz, rahatsız etmiyor. FL Studio kullanırken ve müzik arşivlerken kullanıyorum, son derece memnunum. Bu fiyata daha uygun bi kulaklık bulabileceğinizi sanmam."
2021-04-09,4,"Paket geldiğinde biraz ezilmişti, fakat üründe herhangi bir hasar yok. Malzeme kalitesi düşük ama referans kulaklığı olarak fiyatına göre iyi denebilir. DAW çıkışı aldığınızda düze yakın bir EQ veriyor (mid-high arası biraz hatalı olabilir) . Crossover tarafında düşük frekansları abartmadığı için bass meraklılarına bekledikleri keyfi vermez. Bu tür kulaklıklar şarkıları mikserden çıktıkları halleri ile dinlemenizi sağlar, telefondan mp3 dinlemeye vs. çalışırsanız eq ayarlarınızla hayli oynamanız gerekir. Bunun dışında aktif gürültü engellemesi yok; ama süngerleri dışarıdan gelen sesi yeterli derecede sönümlendiriyor, Yüksek volümde dinlerseniz tizler dışarı kaçıyor. Tam olmasa da içe katlanabiliyor, yarı yarıya yer kazandırıyor. Bir taşıma kılıfı yok. Spiral kablosu toplamda 3 metreye kadar uzuyor, kablo kalitesi iyi denebilir. Altın kaplama jakı ve çivi jak adaptörü var. Bu adaptör vidalı olarak tasarlanmış, başka 3.5 mm jaklar ile kullanamıyorsunuz."
2022-02-10,5,Ses biraz az ama iyi kaliteli teşekkür ederim
2022-03-17,5,"Daha önce Behringer markasının hpx2000 kulaklığını kullanıyordum.Ancak uzun kullanımlar ve kayıtlarda kulağımı oldukça yoruyordu.Bu durum bu kulaklıkta daha geç ve daha az olacak gibi görünüyor.Mağazaya gelirsek Sesçibaba artık bu anlamda güvenilirlik, hız ve özen konusunda zaten bilinen bir marka olmuş durumda.Yıllar evvel ev stüdyomu kurarken yine kendileriyle çalışmak nasip olmuştu.Ayrıca hediye stickerlarınız için de teşekkür ediyorum.Çok ince ve güzel bir davranış gerçekten.Bu güzelliğin ve iletişimin devamını diliyor almak isteyen dostlara da bu mağazayı öneriyorum.Hoşça kalın:)"
2021-11-07,5,sesleri tamamen çıplak gönderiyor. müzik falan dinlemek için istiyorsanız sizi tatmin etmez. Ama stüdyonuz varsa; alabileceğiniz en iyi F/P ürünüdür.. alışabilirseniz muazzam..
2022-04-29,5,eşime aldım profesyonel radyocu hiç bu kadar sevinecegini düşünmemiştim güle güle kullansın
2021-11-10,5,"Ürün çok güzel, henüz stüdyo referans kulaklığı olarak değerlendirecek fırsatım olmadı ama baz aldığı modelin fiyatının bunun 5 katı olduğunu bilmek bile Behringer&#039;e teşekkür sebebi. Satıcıya da teşekkürler zamanında gönderim için keşke birgün sonraki indirimi de bana uygulasalardí daha mutlu olurdum."
2021-08-01,5,Kendi fiyat segmentinde çok başarılı bir kulaklık. Adana sıcağında beni en bunaltan şey kulaklık pedlerinin aşırı terletmesiydi. Kadife pedler çok başarılı ve uzun kullanımda büyük konfor sağlıyor.
2021-11-11,5,Mikrofon ve mixserin ardından kulaklıkta beni utandırmadı ve doğru tercihim oldu. Gayet yeterli. Dışa ses vermediği gibi rahtlığı ses kalitesi tatmin edici.
2022-03-26,3,Fiyatına göre çok üst düzey değil piyasada bundan daha uyguna daha kaliteli kulaklıklar bulabilirsiniz. Bass sesler nerdeyse hiç yok.Kulağı çok sıkıyor bundan dolayı uzun kullanımlar için hoş olmayan sonuçlar verebilir. Yine de paketleme ve kargo çok iyiydi hızlıca elime ulaştı. Zaten sesci baba piyasada çok iyi müzik anlamında. Behringer markası ise iyice adi ürün üretmeye kendini adamış. Bass seslere ihtiyacı olmayanlar alabilir :)
2022-02-23,5,çok memnunum
2021-11-12,5,Video düzenlemelerde ses düzenlemeleri için tercih ettim.
2021-12-09,5,Fiyst performans ürünü
2022-02-15,3,kullanıcısı olarak söylüyorum ürünü denedim behringer hpm 1000 sesi yüksek ama boğuk geliyor normal 250-300&#039;e oyuncu kulaklığımdaki ses daha canlı kulak acıtması yok çok rahat kulaklık ama kendi kulaklığıma geçtiğim zaman dünya varmış dedim. SATICI ürünü hemen yolladı kargo çok hızlı ve sorunsuz geldi bunuda belirtmek isterim ama ürün gerçekten rahat belki bir ses kartı ile daha iyi hale gelebilir o zaman ses boğukluğu olmaz belki sesi fena değil iyi ses veriyor sadece dediğim gibi boğuk basları öyle güm güm gelmiyor ama hafiften hisediyorsunuz ses kartı ile bu ürün kullanılır
2022-02-03,5,"Çok kaliteli, ses seviyesi ve netliği çok iyi. Ürünün kablosu yeterli uzunlukta (piyano için) Aynı zamanda gayet kalın bir kablosu var ki bu da kolay kopmasını engelliyor. Kulak ve baş süngerleri çok dolgun. 3,5 mm kulaklık çevirici de çok kullanışlı."
2022-04-09,5,Beklediğim gibi geldi kargo hızlıydı.
2022-01-31,5,"Elektronik bateri için aldım, sesi bana göre düzgün veriyor. Bir sıkıntısını yaşamadım"
2022-01-29,5,Alırken tereddüt ederek aldım lakin fiyat performans ürünü çıktı. Ses kalitesi gayet güzel.
2022-02-02,5,Ürün geldi çok iyi sesi çok güzel veriyor lakin siyah sipariş ettim beyaz geldi
2022-05-08,5,Fp ürünü piyanoda kullanmak için aldım çok memnunum
2022-01-19,5,gayet kaliteli ve sesleri olduğu gibi duyuyorsunuz zaten referans kulaklığı home stüdyo vb işlerde gayet iş görür
2021-08-13,5,"Kulaklık işimi görüyor. Tabi ki çok daha üst modellerden kat ve kat farkı vardır ama kayıt alırken altyapıyı duymak, kendinizi duymak için ideal. Fakat belli ki; mix, mastering yaparken imdadımıza yine grafik analizörlerimiz yetişecek. İyi alışverişler."
2022-03-25,4,Çok iyi bir performans beklemeyin ama f/p açısından parasının hakkını sonuna kadar veriyor
2021-05-07,4,"İlk referans kulaklığım olduğu için değerlendirmelerim biraz kısıtlı olacak ama yinede yazayım. İlk değerlendirmelerim; Sesi çok yüksek ses vermiyor,detaylı ses veriyor. Yastık gibi duran şey ayarlı değil makaralı sistem gibi, daha kolay bozulur mu bilmiyorum ama daha rahat ve kullanışlı olduğu kesin. Kulağı tamamen pedin içine alan bir yapısı var. Dışarıya biraz ses veriyor. Kutu içinden birde jak dönüştürücü çıkıyor. Ürünü kaan ses ten aldım. Kargo iyiydi 2 3 günde elime ulaştı paketlemede gayet iyiydi. Bu kulaklık referans kulaklığıdır,normal kulaklık değildir o beklentiyle almayınız. Sosyal hayatta (otobüs yürüyüş vs) sadece müzik dinlemek içinde kullanılmaz zaten kablosu 2.5metre ydi yanılmıyorsam."
2022-02-25,5,Harika 😃👍🏻🎧
2021-02-02,5,"Kaanses firmasına teşekkür ediyorum, böyle güzel bir paketleme görmedim. Çok basit bir iş belki ama bir çok satıcı bunu yapamıyor. Ürün 2 günde elime ulaştı. Kulaklığa gelecek olursak, ben normalde böyle kafa üstü kulaklıklarla rahat edemeyen bir insanım ama komşular gitar sesinden rahatsız olunca mecbur aldım. İnanılmaz rahat bir ürün, çok çok hafif sanırım 200 gr falan max. Sesi biraz dışarı veriyor ama benim için problem değil. Dış sesi kesmesi eh işte ama zaten ürünün öyle bir iddiası da yok. Müzik dinlemek için bence gayet iyi. Benim asıl amacım amfinin kulaklık girişine bağlayıp gitar çalmaktı, ve onda da aşırı iyi bir ses alıyorum, bu kadar beklememiştim. Tabi amfinize de bağlı, ben blackstar ht1r kullanıyorum mis gibi oldu. Yanında kaliteli bir de 3,5 mm i 6,3 mm jack’a çeviren aparatıyla geliyor. Bence gönül rahatlığıyla alabilirsiniz"
2020-09-22,5,Ben ürünü çok beğendim. Müzik konusunda amatörce evde birseyler yapan biriyim. Elektro Gitar için kullanıyorum çok tatmin edici bir ses alıyorum. Satışı gerçekleştiren kaanses firmasına da ayrıca hem güzel kargolama hem de uygun fiyat icin teşekkür ederim.
2022-02-27,5,Sesler dengeli ve ev stüdyosu için giriş seviyesinde kullanabileceğiniz fiyat performans ürünü
2020-12-03,5,gayet güzel tavsiye ederim. hızlı teslimat içinde teşekkürler
2020-10-05,5,"Yaklaşık 10 senedir AKG profesyonel kulaklıklarını kullanıyorum. Bunu oğluma almıştım, fiyatı düşmüş bekleyip K72 alsaymışım dedim..

Ürün 32 ohm, direk bilgisayara/telefona bağlamaya uygun, kendi kullandıklarım kulaklık amfisi istiyor. Kablosu etrafta hareket etmeye uygun, ses kalitesi naturel. Çok yüksek ve parlak ses isteyenler için daha uygun tercihler olabilir.."
2020-12-28,5,"Amatör elk gitar kullanıcısı olarak 4 yıldır k 72 kullanıcısıydım kedimin gazabına uğrayınca yenileme zamanı gelmişti.ürünün fiyat performans eğrisi dengeli.ses kalitesi olarak bas tiz dengesi çok iyi.hafif,kablo kalitelisi yeterli,ohm olarak pc de kullanıma uygun ancak bi üst modelinden bir tık ses düşük .kulaklık sünger ve deri hissiyatı fiyatına göre makul.müzik dinlemekten ziyade müzik yaparken daha keyifli ve yeterli.paketleme gayet iyi kargo hızlıydı."
2021-02-03,5,"Hızlı gönderi ve özenli paketleme. Ayrıca paketten cıkan hediye içinde teşekkür ederim.
Kulaklık için konuşmak gerekirse normal günlük kullanımdan ziyade eğer müzik yapmak için kullanacaksanız sesleri temiz bir şekilde duyabileceğiniz bir yapısı bulunmakta."
2021-02-14,5,muhteşem... stüdyoda referans olarak harika performans... ve monitör olarak dışarıya neredeyse hiç ses kaçırmıyor denebilir.. amatör kullanım içinde profesyonel kullanım içinde sonuna kadar tavsiye ederim...
2021-10-14,5,Kargo güzel ürün daha güzel. Stüdyonun olmazsa olmazı
2020-12-26,5,"Hızlı ve etkin bir alışveriş. Satıcıyı tebrik ederim. Ürün zaten belli, gözü kapalı almadım."
2015-05-01,5,"Beyerdynamic bu ürünü 70lerden beri üretiyor ve hala kategorisinde 1 numara. Bu kulaklığı 10 yıl kullanmış ve yeniden aynısından almış insanlar da biliyorum. Kısaca bu fiyatlara alabileceğiniz en iyi kulaküstü kulaklık budur.

Ama alacak kişilerin bu kulaklığı besleyebileceğine emin olması lazım. 250Ohm olan için bir güçlü bir Amp gerekecektir, eğer Ampsiz istiyorsanız 80Ohmluk versiyonuna bakmanızı tavsiye ederim. Genel olarak biraz daha baslı ama ayrıntısız bir versiyondur ve Ampsiz beslenebilir."
2015-03-05,4,"bir stüdyo klasiği, dünya standardı : beyerdynamic dt770 250 ohm aramiza katıldı. cazip fiyat kaçırmayın."
2021-01-12,5,"Satıcı, ürünü sipariş verdikten 1 gün sonra Aras kargoya verildi ve çok hızlı bir şekilde ertesi günü elime ulaştı. Paketleme gayet güvenliydi, bunun için satıcıya teşekkür ederim. Bu kulaklıktan önce, Hepsiburada dışından ismini paylaşmak istemediğim başka bir satıcıdan Presonus HD 9 kulaklık satın almıştım. Fakat aldığım kulaklık arızalı çıktığı için iade ettim. Bu model ile Presonus HD 9 arasında kalmıştım. İlk tercihim Presonus HD 9 oldu ama kulaklığın arızalı çıkması bir yana kulakları aşırı derecede terletiyor ve kendi fikrimce kaba bir kulaklık. Audio Technica M20x modeli ise hem çok hafif hemde çok dengeli tiz ve bas döngüsüne sahip, kulaklarıda hiçbir şekilde terletmiyor. Uzun lafın kısası 3 gündür düzenli olarak kullanıyorum ve herhangi bir problemini görmedim, böyle devam ettiği sürecede çok memnun kalacağım gibi görünüyor.. (Not : Ben bu kadar çok şeyi ürün satın alınsın diye yazmadım. Sadece kendi özgün düşüncelerimi direkt olarak dile getirdim. Satın alınan ürünler hakkında benzer karşılaştırmalar ile başımızdan geçen durumların anlatılması doğru karar vermelerde her zaman etkin rol oynuyor.)"
2021-11-13,5,İndirimdeyken aldığım bir ürün. Aldığım fiyata kıyasla 5/5 ürün için genel yorum yapmak gerekirse vokalleri ve back vokalleri çok net ayırt edebiliyorsunuz davul vs çalgılarda kendini çok net belli ediyor sadece düşük frekanslarda biraz yetersiz buldum presonus hd9 a kıyasla
2021-11-25,4,"Kısaca:
Baslar: 7/10
Mid: 7,3/10
Tiz: 7/10
Yalıtım: 6,5/10
Rahatlık : 5,7/10
Kablo: 8,5/10 Jak: 6/10
ÖNEMLİ!: Bu ürün gerçekten de burada başka bir kullanıcının da dediği gibi düzgün bir ses kartına ihtiyaç duyuyor. Ben olmuşken kaliteli olsun diye aldım ancak gerçekten de sadece telefon-bilgisayarda kullanacaksanız veya takık değilseniz bu kulaklık kesinlikle normal kullanım için fazla.  Resimlerde kulaklıkların üstündeki ince kablolar insanı korkutuyor her an temassızlık yapacak ya da kopacak gibi bir hali var. Ürün rahatlık bakımından biraz sıkıntılı. Uzun süreli kullanımlarda kulağınızı ağrıtabilir. Yalıtım kısmına gelecek olursak elindeki Sony Mdr xb550 den biraz daha kötü ne iyi ne kötü diyebilirim. Katlanmadığından kolayı boynunuza takıp dışarda kullanmanız sıkıntı. Kabloları gayet güzel kalın kablolar ancak 3m olduklarından dışarıda kullanmak için toplamak şart."
2021-09-09,4,"Bu kulaklık bilgisayar veya telefondan müzik dinlemek amacıyla üretilmemiştir. Müzik dinlemek için kulaklık arıyorsanız bu kulaklığı SAKIN ALMAYIN. 

Ben focusrite scarlet ses kartı ile Guitar Rig ve FL studioda müzik yapmak için kullanıyorum gayet memnunum. Kulaklığı telefona takıp sesi çok az diyenlere bakmayın. Doğru şekilde kullanıldığında ses seviyesi sağlığınızı bozacak kadar yüksek."
2020-11-25,5,"Öncelikle elime ulaşma konusundan bahsetmek istiyorum. Şuana kadar internet üzerinden satın alıp elime en hızlı ulaşan ürün oldu. Paketlenmesi, özeni her şeyi çok çok iyiydi bu yüzden ilgilenen kişilere çok teşekkür ederim, verilen hizmet çok kaliteli. Elime siparişi verdikten 36 saat sonra ulaştı ki bu bir başarıdır. Cihaza gelecek olursak, Elektronik müzik prodüksiyonuyla uğraşıyorum bu yüzden her frekansı duymaya ihtiyacım var. Kesinlikle fiyat performans ürünü olduğunu söylemem gerek. 155hz sonrasını biraz daha güç veriyor ama onun haricinde mid ve highlar gayet dengeli. Ürünü kullanmaya başladığınızda biraz zaman geçmesi gerek tam performansa ulaşması için (bu süreç benim için 1.5 hafta oldu) ayrıca prodüksiyon ile uğraşıyorsanız kesinlikle ama kesinlikle ses kartı ile kullanmalısınız. Kablo boyu çok yeterli, rahat rahat hareket edebiliyorum kullandığım zaman. Hizmet 10/10 Ürün 8/10"
2022-01-21,5,Bu fiyata gayet güzel performans.. Aynı fiyata akg k52 alacaktım özellikleri daha yüksek olduğu için bunu aldım. Çok memnunum. Biraz daha katarak M30X alabiliyorsanız daha sa mutlu olursunuz. Ama fiyat olarak bu ürün gayet güzel. Ben kendi home stüdyomda kullanıyorum.
2022-04-13,5,Yüksek Audio Technica kalitesi devam ediyor. Baterinin yanına aldım dinamikler için. Arada piyanomda da kullanıyorum. Yamaha stüdyom var ve kulaklık konusunda markayı korumaya devam etmedim. Pişman etmedi.
2020-10-17,5,"Hızlı kargo ve güzel paketleme için teşekkür ederim. Ürünü fiyat/performans sınıfında olduğu için sipariş etmiştim. Ses kalitesi sınıfına göre de oldukça başarılı, biraz mid karakterli bir kulaklık olduğunu söyleyebilirim. Elektronik davul&#039;da kullanmak için aldım ve aktardığı ses dengesini beğendim. Kablosu oldukça uzun, telefon gibi bir taşınabilir bir sistemde dinlemek için tasarlanmadığını söylemem gerekir. Bunlar dışında malzeme kalitesi fiyatı bandına göre güzel ve dayanıklı duruyor, en güzel tarafı ise süngerlerin kulağınızı içine alması ve kulaklığın sizi sıkmaması. Muadillerine göre hafif ve kafa süngerinin de dengeli yumuşak bir materyal olması, kafanızdaki varlığını unutturacak seviyeye taşıyor diyebilirim."
2022-03-08,5,Ürün müzik dinlemek için değil onu söyliyim. Çok kaliteli tüm sesleri tane tane duyabiliyorsunuz. Ürün bana tiz karakterli geldi hiç stüdyo kulaklık kullanmamıştım heralde stüdyo kulaklık özelliği öyle.
