tarih,derece,yorum
2022-05-07,5,Çok iyi
2021-06-23,5,Sorunun satıcıyla alakası olmayıp tamamen benim yanlış işlemimden kaynaklı olduğu halde sabırla yardımcı oldu ve sorunumu çözdü. Çok teşekkür ediyorum
2021-04-18,5,"Hemen mail geldi, midasbuya girip razer Gold pini seçip gelen maildeki bilgileri girip ucyi yükledim. hızlı ve güvenilir"
2022-03-12,1,Geçersiz kod geldi bir kaç güne yardımcı oluruz diyorlar peşin veriyoruz parayı kod yanlış falan filan yorumları okuyun alışverişi ona göre yapın.
2022-05-09,1,2 adet uc siparişi verdim 1 tanesinin pini geldi diğerinin gelmedi ama gönderildi olarak gösteriyor
2021-05-21,5,Ürünler 1 2 dj içinde geliyor mail adresine ama spam bölümüne bakın
2021-01-23,5,3dk&#039;da geldi teşekkürler.
2020-04-21,5,Mail üzerinden çok hızlı yardım destek ve çok hızlı teslimat teşekkürler
2021-11-09,1,Gecersiz kod dıyor
2022-05-01,5,Tavsiye ediyorum arkadaşlar kesinlikle hemen geliyor kod teşekkürler hepsi burada
2022-04-25,5,Tavsiye ederim
2021-09-13,5,Çok teşekkürler
2022-04-05,1,"Kod biçim hatası veriyor, bu nasıl bir şey ya"
2021-06-03,5,Memnunuz ama stok iyi değil
2021-05-26,5,15-20 dk içinde yükleniyor güzel sistem güvenilir.
2022-05-10,1,kod falan gelmedi
2021-03-26,1,Daha önceki alışverişlerim ds sıkıntı yaşamadım ama dün gece ki uc alışverişim de sıkıntı yaşadım
2020-08-03,4,Yaklaşık 4 saat içinde kodu mail olarak gönderdiler
2020-06-22,5,anında teslim süper hızlı teşekkürler
2021-12-15,5,Hepsi Burada sayesinde anında cebimde👍👍👍👏
2022-01-16,5,"Daha önce promosyonlarla vb premium üyelik kullanmıştım, ama kesinlikle para verip almaya değer, Meditopia gerçekten çok başarılı ve ülke dışında da beğeni gören bir uygulama ve emin olun bir dünya para döküp üye olacağınız kurs vb yerlerin bir kısmında bu kadar yarar sağlayamazsınız. ben çok beğeniyorum."
2022-02-20,5,"Çok güzel, rahatlatıcı, dinlendirici.her duruma her duyguya uygun meditasyon çeşidi olması ayrıca uyku meditasyon ve hikayelerinin olmasi çok faydalı."
2019-04-01,5,MentalUP&#039;ı apple veya android&#039;ten indiriyorsun. Satın alma ile birlikte mail adresine gelen aktivasyon kodunu giriyorsun. Mentalup kullanıma hazır hale geliyor.  5 yaşındaki oğlum kullanıyor. Büyük bir zevkle egzersizlerini yapıyor. Hem çocuk teknoloji ihtiyacını da karşılamış oluyor. Uzun bir süre arayıp da bulamadığım türde bir ürün. 
2021-12-18,5,"Kısıtlı sürümünü deneyip beğenip aldık, tablet ile saçma sapan oyun oynama videoları izlemesindense kendine faydalı bir şey ile vakit geçirmesi çok iyi oldu. O kadar eğleniyor ki ben bile imrendim keşke yetişkin sürümü de olsa dedim. Satın alma süreci olarak ödeme yaptıktan kısa bir süre sonra önce uygulama üzerinden sipariş kısmına sonra mail olarak adresime şifre geldi herhangi bir problem yaşamadım. Emeği geçen herkese teşekkür ederiz..."
2022-04-25,5,Kızım gelişimi için indirim de satın aldım aslınds tablet vb karşıyım bu çağda engel olmak çok zor lakin egzersizler çok iyi beğenerek günlük belirli saatler arasında yapıyoruz.
2022-04-26,5,Reklamsız guzel bir alternatif. Çocuklar ille oyun oynacaksa sunulabilir. Yine de 5 yaş altı çocuklara verilmemesi taraftariyim
2021-12-13,5,O kadar güzel bi uygulama ki. Çocuğum oynarken eğleniyor. Karşısına reklam çıkmadan güvende oyun oynadığı bir uygulama. Tableti olan her çocuğun oynaması gerekiyor diye düşünüyorum. Günde 10 oyun hakkı var. Oyun duruyor sonra. Ekstra oynamak istersen alternatif yine var. Çocuklarım teknoloji ihtiyayacını bu oyunla gideriyor ve çok mutlulular oynarken
2022-03-22,5,Birkaç saat içerisinde aktivasyon kodu mail adresime geldi. Sorunsuz bir şekilde kullanmaya başladık. Başlangıçta çok istekli oluyor çocuklar ana 1 ay bile dolmadan hevesleri gidiyor.
2022-04-08,5,Ben sene öncesinden kesfettiğim bı uygulumaydi.Bir süredir ara vermiştik tekrar satın aldık .
2022-02-28,5,Uzun zamandır kullanıyordum zaten. Yeni güncelleme ile iki 3 çocuğa kadar desteklemesi çok iyi oldu. Çocukların etkinlikleri bir birine karışmıyor. Ama biraz daha uygun olabilirç
2022-01-31,5,Çok güzel bir uygulama 3 çocuk 1 üyelikle aynı anda kullanabiliyorlar bu özelliği süper..   severek eğlenerek oynuyorlar.. üyelik aldıktan yaklaşık 1 saat sonra hemen aktivasyon kodu geldi.. çok memnunuz
2022-01-24,5,Oğlumun severek oynadığı eğitici bir oyun yarı yıl tatilinde de indirim çok iyi denk geldi. Herkese şiddetle tavsiye ediyorum. Teşekkür ederim hepsiburada
2019-10-19,5,5.5 yaşındaki kızım için aldım. Önceki sene de almıştım. Çok aktif kullanamamıştık ama yine de faydasını gördük. Bu sene daha istikrarlı kullanmayı amaçlıyoruz. Gerçekten faydalı bir platform. Bir eğitimci olarak çok beğeniyorum. Ürün 12 aylık. Satın aldıktan hemen sonra aktivasyon kodu mailinize geliyor.
2019-12-23,5,Öncelikle interaktif ürün kimse kitap yada dergi beklemesin gelmiyor telefon bilgisayar ortamında kullanabilirsiniz
2021-06-30,5,Oğlum 4 yaşında. Oyunlar çok eğlenceli. Hevesle oynuyor. Gelişimi için çok iyi.
2021-01-23,5,Cocuklarrim cok sevdi
2020-02-13,5,Ise yariyor ama bir zmn sonra cocuklar sıkılmaya basliyor.ayni oyunlarin zor versiyonu etrafinda dönüyor.
2020-05-21,5,"5 yaşındaki oğlum için aldım. Her gün düzenli olarak aktiviteleri yapıyor. Gün geçtikçe daha çok kendini geliştiriyor. Tavsiye ediyorum, çok memnun kaldık."
2021-02-20,5,çocuk sevdi
2020-05-23,5,"Başarılı bir uygulama, reklam çıkmadan geliştiren oyunlar oynuyorlar."
2019-12-05,5,Ana sınıfına giden kızım için aldık. Çok eğlenceli bir uygulama. Aynı zamanda da öğretici ve geliştirici oyunlar oynayarak kızımla güzel vakit geçiriyoruz. Tavsiye ederim. Kampanya yapılırsa yeğenlerime de almak istiyorum.
2020-06-05,5,"5 yaşındaki oğlum için aldım, renk, sayı ve şekilleri öğrenmesinde etkili oldu. İlgilenebilsek birebir daha da başarılı olacaktır"
2022-03-21,5,"Çocuklar için hem eğitici hem eğlenceli oyun uygulaması. Yaşa göre farklı oyunlar var, çocuklar için geliştirici bir uygulama."
2022-04-21,5,Kampanyalı iyi fiyat
2022-05-10,4,"Uygulama güzel fakat çocuğu kontrol etmek gerekiyor, yine YouTubea giriyor ikide bir :("
2021-08-30,5,Oğlumun ilgisini cekmedi yine eğitim için yapılan hersey destek olmak adina 5 yıldız..
2021-12-21,3,ilk birkaç gün ilgisini çekti ama sonra sıkıldı kendini tekrarlayan aktiviteler. 5 yaşında kız çocuğu çok da ilgilenmedi bir süre sonra hadi oyna diye eline vermemize rağmen oynamak istemedi. 3 ayrı çocuk için kullanıcı kaydı olması güzel her çocuğunuz ayrı ilerlediği yerden açarak oynayabiliyor
2021-07-10,5,Verdiğiniz her kuruşa değer bir uygulama!
2021-09-16,5,Uygulama on numara
2020-09-17,5,"alışverişime hediye olarak 1 aylık abonelik verildi,çocukar için oldukça faydalı.yaş grubu ve çocuğun yeterliliğine göre seviyeler mevcut.en güzeli de süre dolduğunda çocuğa ekran için yeterli sürenin dolduğunu uyarması ve oyunlara devam edilememesi.hediye üyelğimiz bittiğinde satın almayı düşünüyoruz."
2020-09-18,5,"Cocuklar icin tum detaylar dusunulmus harika bir uygulama, cocugun sayi saymayi bilmesi, harfleri taniyip taniyamamasina gore sekillenen oyunlar ve egitici aktiviteler, diger oynayanlara gore hangi seviyede oldugunu gormesi ve ona gore tesvik olmasi, oynadigi oyunlara gore analizinin gorulebilmesi... saymakla bitmez, tavsiye ederim"
2021-01-07,5,Kaliteli bir ürün. Güvenli alışveriş  için hepsiburadada teşekkürler.
2022-04-25,5,Başarılı
2022-05-01,5,Ürün hasarsız bir şekilde geldi hiçbir yerinde hasar vs yok
2022-05-10,5,Kusursuz geldi teşekkürler 🖤
2022-05-05,5,Cildi çok güzel. Ön siparişten aldığım için biraz bekledim ama sonra hızlı geldi. Hasarsız. Daha önce wattpadte okumuştum ve basılınca da almak istedim. Bütün ayraçlarıda çıktı.
2022-04-29,5,Kızım için aldım.Poster ve ayraçları eksiksiz geldi.Kargo hızı mükemmel.
2022-04-28,5,Kargolama süreci uzun sürsede beklemeye değerdi hasarsız teslim aldım
2022-05-02,5,Çok ilgi çekici
2022-05-02,5,"Kızım için aldım, Beyza Koç un kitaplarını çok beğeniyor"
2022-05-07,5,Hızlı kargo doğru ürün.
2022-05-07,5,1 günde hasarsız bir şekilde teslim edildi
2022-05-07,5,harika  geldi kitap harika
2022-04-28,5,"Her zamanki gibi yalnızca kargo poşetine koyup gönderdikleri için kitabım hasarlı geldi, değişimle uğraşmak istemediğim için bir şey yapmadım. Boş yere 1 hafta daha beklemem gerekecekti. Çoğu kişi de bu şekilde uğraşmıyor. Sanırım bunu bildikleri için bu konuda hiçbir şey yapmamaya devam ediyorlar."
2022-04-30,5,Bir hayranı olarak polisiye tarzında olsa da sevdim bitmek üzere ama spoiler vermiyorum. Polisiye tarzı sevenlere öneririm.
2022-05-03,5,Muhteşem paketleme ile hızlıca geldi. Hemen okumaya başladım. Hasarsızdı.
2022-04-21,5,Henüz okumadım ama içerik yazarla alakalı değerlendirmedir zaten. Ben alışverişten memnun kaldım
2022-05-02,5,King bu yüzyılın edebiyat mucizesidir
2022-04-30,5,Hızlı ve hasarsız bir teslimattı.
2022-04-26,5,Çok hızlı ve sorunsuz bir şekilde geldi. En kısa sürede okutacağım ❤️
2022-05-02,5,Ertesi gün elime ulaştı teşekkür ederim
2022-05-06,5,Yazarın yeni kitabı. Satıcı hemen gönderdi.
2019-12-30,5,Şahane !!
2022-05-08,5,Ürün elime sorunsuz ulaştı teşekkürler :)
2022-05-05,5,Güvenilir satıcı
2022-05-08,5,Hızlı kargo hızlı teslimat teşekkür ederim
2022-05-10,5,Ürün elime çok iyi ulaştı teşekkürler
2022-05-09,5,1 günde elime ulaştı. Hızlı gönderim.tavsiye ederim
2022-04-30,5,Hızlı ve özenli paketleme için teşekkürler
2022-04-19,5,"Huşu Ağacı, Asude Bahçe ve serinin 3.sü olan Derviş Kelamı harika bir kitap her eve girmeli, herkes okumalı.Yazarın emeği için sonsuz teşekkürler.Herkese tavsiye ediyorum, yüreğe dokunan eşsiz bir kitap."
2022-04-27,5,Serinin üçüncü ve son kitabı. Her satırın altını çizmek istedim. Bir yandan tek çırpıda okumak diğer yandan sindire sindire okumak istedim. Buraya yazmak istediklerime karakter yetmez. Kesinlikle okunması gereken kitap.
2022-04-21,5,Henüz başlamadım ama serinin 1 ve 2 kitabını okumuştum. 3.sini sabırsızlıkla bekliyorum wn güzel bir ortamda sessiz sakin bir zamanda okuyacağım
2022-05-08,5,Serinin 3.kitabi . Gerçekten çok akıcı ve çok güzel bir roman. Herkesin hayatında sıkıştığında başvurabileceği bir Derviş Dedesi olması dileğiyle iyi okumalar..
2022-04-15,5,İlk iki kıtabinida okumuştum yazarın tüm kitapları çok güzel huşu ağacı Asude bahçe simdide derviş dede konuk oldu evime çok şükür
2022-04-19,5,Harika anlatımıyla yürekleri ferahlatacak okurken ruhinu dinlediğin bir kitap
2022-05-08,5,Serinin üçüncü kitabını tabiki ilk alanlardanım zevkle okundu sevgili funda uçuker kaleminiz her  daim yazsın 👏🏻❤️
2022-05-10,5,Tek kelime ile harika bir kitap insanın yüreğine dokunuyor herkes okumalı
2022-04-15,5,Daha bugün elime ulaştı heyecanla beklediğim kitap ❤️
2022-04-22,5,Güzel bir kitap
2022-05-06,5,Burnumuzun ucunda ama görmediğimiz hayatları gözümüzün içini sokmuş mine söğüt .. güzeldi
2022-04-17,5,Mükemmel anlatım ve hızlı kargolama
2022-05-06,5,Oya hanım ne yazsa okunur .. buda muhteşem
2022-02-17,5,"İhsan Oktay Anar&#039;ın eserine ürün diye puan vermek haddimize değil. Ancak kitaplarıma gözüm gibi bakarım, yırtık gönderilmesi kabul edilecek birşey değil."
2022-03-09,5,5 yıldız veriyorum ki gözüksün burada görselleri koyuyorum kitabımın içi yırtık hasarlı okurken dağılıp gidecek
2022-03-24,4,"Hikmet Anıl Öztekin&#039;in videosunda görüp aldım. Güzel bir kitap olduğuna eminim ama keşke kargolarken biraz daha dikkatli olunsa. Öylece poşete koyup göndermişler, bir karton ya da herhangi bir şeye sarıp gönderilse çok güzel olur. Küçük de olsa kitap hasar görebiliyor çoğu zaman."
2022-02-28,5,Daha öncede bir çok eserini okudum tereddüt etmeden aldım 👍🏻👍🏻👍🏻
2022-03-06,5,Kitap çok iyi okurken keşke daha uzun olsaymış dedirtti. Ancak kitapta olayların geçtiği yer bir denizaltı olduğu ve dolayısıyla denizaltıcılık terminolojisi ile ilgili çoğu osmanlıca birçok kelime kullanıldığı için konuta yabancı okuyucunun zorlanabileceğini düşünüyorum. Kitabın sonuna mini bir sözlük eklenebilir.
2022-03-12,5,Ürün orijinal alınabılır. Fiyatı da uygun
2022-03-01,5,"Uzun İhsan Efendi’nin düşünsel yapısını tüm derinlikleri ile idrak edip eserini yorumlayabilmek haddime değil, fikir vermesi açısından Amat gibi konunun felsefi boyutu oldukça etkileyici, aynı şekilde denizcilik terimleri yoğun olarak kullanılmış. 
Gönderi ile ilgili olarak ise kitap havalı poşete dahi konmadan kargo poşeti ile gönderilmiş yolda bana gelen kitapta da olduğu gibi darbe alması kuvvetle muhtemel"
2022-03-23,5,"İhsan Oktay Anar okumaya bu kitapla başlamamanızı öneririm. Önceliği puslu kıtalar atlası ile verin. Bu kitaptan öncede Amati okumanız gerekiyormuş.  Yazar Anar&#039;in bu kitapta dili ağır ve denizcilik terimleriyle dolu. O yüzden özellikle ilk elli sayfada oldukça zorlanabilirsiniz. Ama hikâye özellikle ellinci sayfadan sonra açılıyor, heyecanla devam ediyor."
2022-03-23,5,İhsan Oktay Anar hocamın eserlerinin hepsini okudum. Dolayısıyla son romanını da sabırsızlıkla bekliyordum. Bir solukta okudum ve bizleri yine derin düşüncelere yönlendirdi. Yeni eserlerini sabırsızlıkla bekliyorum. Tiamat romanını tekrar sindirerek okuyacağım. Hocam teşekkürler...
2022-05-01,5,"Kitabı çok uygun bir fiyata almış oldum. Hepsiburada&#039; ya teşekkürler. Kitaba gelince tam bir İOA kitabı tabi ki. Mükemmel bir hikâye. Sadece isminden dolayı çok farklı bir kurgu yapmıştım kafamda, okumaya başlayınca ters köşe oldum. Bunun haricinde kitaptan bölümleri hatırladıkça yüzüme hin bir gülümseme yerleşiveriyor."
2022-04-12,5,Birgün kargoya hızlı geldim kitaplar hikaye okuyorum güzel beğendim
2022-03-06,5,Sorunsuz elime ulaştı çok beyendim kargoda mükemmel di gönül rahatlığıyla alabilirsiniz
2022-04-12,5,Hepsiburada.com a tesekkur ederim kitabım bugün elime ulaştı heycanla okuyup yorumumu düzenleyeceğim ❤
2021-06-07,5,Kitabım yırtık geldi sayfaları dökülüyor….
2022-04-01,5,"O kadar güzel bir kitap ki içinde kendinizden bir şeyler illa ki buluyorsunuz. İclâl Aydın kurgusuyla, akışıyla, yazım diliyle gerçekten çok iyi bir eser ortaya çıkarmış. Tebrik ederim. Sanırım kitabın devamı gelecek. Sonunu okuyunca bir okur olarak merakla bekliyorum ailenin bundan sonraki hikâyesini. Okuyan herkesin hayatına, kalbine dokunacak bu güzel romanı herkese tavsiye ederim."
2019-07-28,5,Tek nefeste okudum bitirdim resmen
2022-03-14,5,"Iclal Aydin&#039;in okudugum ilk romanı.. 3 çocuk annesi olarak ben bile 5 günde bitirdim;) çok akıcı, giriş bölümünden itibaren heyecan uyandırıyor. Hic sıkılmadık.."
2022-03-10,5,Gayet temiz bir şekilde geldi kitabım
2022-02-22,5,Hızlı teslimat.. Güzel kargo. İlginiz için Teşekkür ederim..
2022-02-16,2,Beklediğim kadar değil.Parası da???
2022-03-20,5,Aslında 1 yıldız ama üstlerde gözüksün diye 5 yıldız verdim. Komplo teorisiyle başlayıp tasavvufa yönelen sonra birden tarihe atlayan ve bilim kurguyla devam eden ; içinde Türk Dil Kurumunun yeni kelimeleriyle harmanlanmış eski Osmanlıca kelimeler olan bir kitap !!!!! Eminim siz de bu yorumu okuyunca &quot; nasıl yani &quot; diyeceksiniz . Ayda en az 6 kitap bitiren iyi bir okuyucuyum . Bu kitap içim sıkılarak okuduğum ikinci kitap . Yazar eminim çok değerli bir kişi ama bu kitabı yazarken biraz aklı karışmış . Pandemiden sonra tüm yazarlarda bu sıkıntı var ama bu kadar kafa karışıklığı ve konu dağınıklığı ile ilk kez karşılaştım . Acımasız eleştirilerimden ötürü yazardan özür diliyorum çünkü emeğe her ne olursa olsun saygım var.
2022-03-15,5,İlk sayfadan okuyucuyu saran bir konusu var.İskender Pala ustalığı
2022-03-12,5,orijinal kitap. Tereddütsüz alınabilir
2022-02-08,4,Kitap konusu ve anlatımı itibariyle güzel fakat baskı hatası var. Sayfa numaralari kitabın bazı yerlerinde yanlış basılmış
2022-04-19,5,"İskender Pala bu sefer gecmisi degil gelecegi ve günümüzü ele alarak bir hikaye kurgulamis,cagimiz teknoloji çağı ama her zaman gecerli olan insanin akli kadar kalbiyle de var olmasi ve bunu sececek olanlar kazanacaktir.Akici Don Brown kitaplari gibi akici ve merak uyandırıcı idi."
2022-05-03,5,"Teknolojinin gelişmesiyle insanları ele geçirmesi ve sömürgeci devletlerin bu teknolojiden yararlanarak insanlığın çekirdeğini,yani Mezopotamya&#039;yı kendi krallıkları yapma mücadelesinin mükemmel anlatımı. Kitabı gerçekten çok beğendim ancak gelecek teknolojilerle ilgili öngörüler bana sıradan geldi yani kitabın fantastik yanı daha aşağıda tutulmuş."
2022-02-07,5,Güzel bir roman diğer romanlardaki gibi direk tarihle alakalı değil gibi ama tarih ögeleride yer alıyor benim gibi İskender Pala okuyucusu iseniz zaten seveceksinizdir.
2022-03-08,5,Keşke dikkat edilseydi de kenarı ve arkası bozulmuş şekilde gönderilmeseydi.Yoksa İskender Pala&#039;nın kalemine diyecek lafımız yok elbet.
2022-05-06,3,"İskender palanın bilim kurgu romanı genel olarak akıcı kitap bizi zamanlar arasında yolculuğa çıkarırken aynı zamanda güzel bir kurgu ile hikaye devam ediyor.Geçmiş kısmı çok iyi araştırılmış dönem gözünüzde canlanıyor ama gelecek kısmı yine beklentinin altında kalıyor yeşil lamborghini yapay zeka ile tarikat verilerinin yüklenmesi çok saçmaydı 
Kitapta yapay zeka ile Tasavvuf yarışıyor gibi bence İskender palada bu konuda kararsız kalmış.Denemesinden dolayı yazarı tebrik etmek lazım bilim kurgu romanı yazmak çok zor ama bende maalesef olumlu bir etki bırakmadı"
2022-01-31,5,"Dün saat 17.31’de satın aldım, bugün 10.08’de elimdeydi :D hayatımda böyle hızlı bir kargo görmedim, hepsijet bence şu an sektörün en iyisi ve sorunsuzu. Teşekkürler!"
2022-02-25,5,Elime hızlı ulaştı.paketleme güzeldi teşekkür ederim
2022-02-24,5,Yazarın her kitabını büyük bir zevkle okuyorum. Çıktığı gibi aldım. Teslimat çok hızlıydı. Kitap da çok akıcıydı. Ama diğer kitaplarınla kıyaslayınca bu kitabında konu biraz daha yüzeysel anlatılmış gibi geldi. Sevdiğim yazar sonuçta. Çok da laf söyleyemem.
2022-04-07,5,"Klasik bir Sarah Jio hikayesi. İçinizi ısıtacak dediklerinden. Akıcı, sıkılmadan okuyabilirsiniz. Kargosu hızlıydı, yıpranmadan geldi. Satıcıya teşekkürler."
2022-04-22,5,Yine Sarah jio tarzı ☺️ diğer kitapları gibi eski ve yeninin bir arada gittiği ve insani meraklandıran bir kitap..sonuna az kaldı ama okuduğum yere kadar gayet iyi ☺️
2022-03-20,5,Sarah Jio okumayı çok özlemişim.Konusu Elveda Haziran&#039;ı anımsatsa da kurgusu daha değişik idi. Uzun zamandır bu kadar güzel kitap okumamıştım. Jio hayranlarının çok seveceğinden eminim... Tavsiye ederim.
2022-04-03,5,"Sarah jionun bütün kitAplarını severek okuyorum, sürükleyici bi anlatımı var. Kargoda hıZlıydı"
2022-03-28,5,İçinde geçtiği şehirleri hikayenin bir parçası yapan kitaplara bayılırım. Bu kitap da öyle ve oldukça akıcı bir kitap tam pazar günü izlenmelik film tadında bir hikayesi var. Ben severek okudum tavsiye ederim🙋‍♀️
2022-03-10,5,Beklediğim kitap indirime girince aldım zarar görmeden teslim aldım☺️
2022-04-08,5,Sevdiğim bir yazar.Her kitabı ayrı güzel.Eminim bu da öyle olacaktır.Kargo ise jet hızındaydı🙏
2022-05-05,5,Sarah Jio bütün kitaplarını herkese tavsiye ederim okuyun seversiniz.
2022-03-05,5,Sipariş verdikten sonraki gün elime ulaştı. Kitapta hiçbir hasar yok. Kitabın dokusu çok güzel. Çok merak ederek aldım. Okumak için sabırsızlanıyorum.
2022-02-16,5,İskandinav mitolojisi isimli kitabı okumadan bu kitabi  okumanızı pek tavsiye etmem orada gecen olaylara atıfta bulunulmuş onun dışında güzel bir kitap
2022-05-03,5,"Mitolojik konular ilgimi çekiyor. bu konuda dünyayı kasıp kavuran Ben Kirke ve Akhilleus’un Şarkısı kitaplarını okumuş ve çok sevmiştim. Onları sevdiyseniz tavsiye ederim lakin kıyaslamaya girmeyin, o kitaplar bundan birkaç kat üstündü. Bu da çok akıcı, Cadı Angrboda’nın hikayesini konu alıyor."
2022-04-08,5,"Kitabın içeriği hakkında konuşacak olursam harika bir kitap fantastik dünya içinde kaybolacaksınız 🤍 Kargom biraz sıkıntılıydı poşeti yırtık geldi yanında aldığım diğer kitaplarda ezik vardı, biraz da yavaş geldi hepsijet almadığım için sanırım."
2022-04-26,5,Kargo ve paketlemesi gayet başarılıydı. Çok hızlı teslimatla kırtasiyeden gidip almış kadar oldum. Kitap çok akıcı kesinlikle tavsiye ederim.
2022-03-15,5,Gayet güzel hasarsız geldi . İçeriğine gelirsek mitolojik olduğu İçin dikkatimi çekmişti ama çok da sevdiğim söylenemez hem yaban bir konusu var hem de bana bir şey katmadı açıkçası entrika dolu biz dizi izliyor hissine kapıldım okurken
2022-03-30,4,"Kitabı dün öğleden önce sipariş ettim bugün öğleden sonra kargom ulaştı. Gerçekten hızlıydı, bunu sevdim. Sadece kitabın arka kapağında ufak bir kıvrılma meydana gelmişti. Onun haricinde bir problem yok görünüyor. Patpat kağıdına sarılsa veya kutuya konulsa daha güzel olur bence."
2022-03-02,5,Ben Kirke ve Akhilleus&#039;un Şarkısı&#039;na benzediği söyleniyordu aldım
2022-03-28,4,Elime hızlı ulaştı henüz okumadığım için içeriği hakkında şu anlık bir şey söyleyemiyorum ama heyecanlıyım. Hepsiburada kargolarım asla evime gelmediği için yıldız kırdım.
2022-04-16,5,Güzel bir mitolojik kurgu
2022-03-21,5,"Dili, anlatımı, kurgusu çok iyi."
2022-05-03,5,Harika bir kitap
2022-03-13,5,Mutlaka okuyun okuyun harika bir roman 👍🏽👍🏽👍🏽
2022-03-10,5,"Çok hızlı teslim eğildi, teşekkürler"
2022-03-24,5,"Çok beğendim,deli dediklerimiz veli olup cikiyor"
2022-03-06,5,Edebiyat öğretmeninin tavsiyesiyle aldık
2022-02-25,5,Muhteşem
2022-03-13,5,Çok beğendim.
2022-02-15,5,"Tavsiye üzerine aldım, çok beğendim."
2022-05-09,5,Henüz okumadım ince bir kitap. Romandan çok bir öykü. Stephen King hayranıyım basılmış her kitabı var ve okudum eminim bu da sürükleyicidir.
2022-03-20,4,"King&#039;ten kendine has tarzıyla sadık okuyucusunu şaşırtmayan, ortalamaya göre kısa sayılabilecek, olayın nedeniyle pek ilgilenmeden olayı sıcak bir şekilde anlatan bir kitap."
2022-03-25,5,Farklı bir kitap okumanızı tavsiye ediyorum
2022-05-08,5,Tüm kitapları kalp ben ❣️
2022-01-21,5,Kesinlikle okunmalı 👍
2022-01-20,5,Kargo çok iyi orijinal kitap
2021-12-26,5,"Henüz yarısını okumuş olsam da her öykü kendi içerisinde güzel. Sermin Yaşar &#039;in tüm kitapları okunur👍 
12 kitap birden teslim edildi fakat kutuya öylece konulmuş ve kutu taşıma esnasında yırtılmış. Kargo personeli kutunun yırtık olduğunu ve 12 ürünü kontrol etmemi istedi. Personel 10 numara ama paketleme ilk kez maalesef kötüydü hepsiexpres❗"
2021-11-29,5,Siparis ettiğim gece kargoya verildi. Ertesi gün elimdeydi. Hatta evde kimse yoktu kargo çalışanı aradi urun geri gitmesin diye aksam tekrar geldi. Hepsi jet çalışanlarına cok tesekkurler. Kitabı anlatmaya gerek yok. Yazarı bilenler bilir zaten. Her yeni kitabını merakla beklerler. Ben de oyle
2021-12-30,5,Barkod kontrolü yaptım orijinal ürün teşekkür ederim
2022-04-06,5,"Elime hızlı ulaştı. Şimdilik bir hikaye okudum yeni başladım. Okuması kolay akışı iyi olan bir kitap. İçindeki hayatlar hikayeler güzel, okurken o anı yaşıyorsun gibi!"
2022-02-05,5,Etkileyici hikaye yazmak roman yazmaktan daha çok emek gerektirir derler. Acaba bu kadar güzel hikaye yazan Şermin Yaşar bir roman yazsa nasıl olur?
2022-03-25,5,Ben Sermin hanımın hikayelerine bayılıyorum birde metroda okudum kitapları tam keyiflik bı yolculuk bı hikâye süper tavsiye edilir
2022-04-17,5,Bitmesin diye okumaya kıyamayıp okumadan duramadığım bir hikaye kitabı daha. Şermin hanımın tasvirleri o kadar güzel ki...
2022-03-23,5,Kitabı çok beğendim. Hızlı kargo ve uygun fiyatlı.
2022-03-07,5,Mükemmel
2021-03-14,5,"Kitabım hiçbir zarar görmeden geldi.
Her zaman kitap olsun her ne olursa bütün herşeyimi burdan alıyorum çok güvenilir bir sayfa gerçekten"
2021-01-14,5,Fiyatı çok güzel ve iyi paketlenmişti hasar yoktu alabilirsiniz
2021-06-02,5,Harika bir kitap
2022-05-03,3,Güze bir ürün
2021-03-31,5,Gerçekten güzel
2022-02-10,5,"Ürün hasarsız bir şekilde 2 günde elime  ulaştı. 1. kitabına yeni başladım ve müthiş sarıyor. Kitabın içinden bir kart ve afiş çıkıyor. Sadece kargolama daha iyi olabilirdi, kenarından yırtılmıştı. Kitapta bir sorun olmadığı için dert etmedim ama biraz daha dikkatli olunabilirdi. Yine de teşekkürler Hepsiburada."
2022-02-19,3,Kitap bayağı yıpranmış sekilde elimize ulaştı
2022-05-09,5,"Kuzenime hediye ettim. Çok hızlı geldi
Kuzenim posterini de içinde görünce çok sevindi. Teşekkürler.."
2022-04-07,5,Sürekliyici güzel ürün
2022-02-23,5,Kitabı kızım için aldım sevdi kargo hızlıydı iki günde elime ulaştı .. teşekkürler
2022-04-12,5,Hızlı teslimat ve özenli paketleme için teşekkürler
2022-01-28,5,Paketlemesi gayet güzel yıpranmadan elimize ulaştı 2 günde geldi hızlı kargo kitabın konusunzaten biliyosunuz
2022-01-31,5,paketleme çok özenli değildi fakat kitaba zarar gelmemişti. kargo çok hızlıydı. teşekkürler
2022-01-20,5,Kizim bayildi tavsiye ederim paketleme ozenli en cok begendigim konu bu yipranmadan elimize ulasmasi guzel
2022-02-14,5,İndirimde iken aldım kargo ücretsiz ve hızlı geldi.yalnız paketleme biraz daha özenli olabilirdi.
