tarih,derece,yorum
2022-01-23,5,Öncelikle bilgisayarın kasasının plastik ve tırtıklı olduğunu söylemeliyim ürünün fotoğraflarında çok belli olmuyor freedos geldiği için ben windows 11 pro kurdum açılması yaklaşık 8 saniye felan siz windows 10 kurarsanız belki 6 saniyeye düşebilir çoğu kişi wifi bağlamada sıkıntı yaşamış ben yaşamadım kurulumda bağladım ama bilgisayar ilk açıldığında kendi hoparlörünü ve mikrofonunu algılamadı biraz araştırdıktan sonra realteki güncelledim sonra yeniden başlatınca düzeldi ses kaliteside gayet yeterli diyebilirim windows 11&#039;i de şuanlık sıkıntısız kullanıyorum denemek için birkaç oyun indirdiğimde çoğunu orta grafik ayarlarında akıcı oynayabiliyorum ekstra ram eklemek isteyen olursa boş ram slotu var diye biliyorum onun harici bilgisayarın fan sesini merak edenler olacaktır gündelik kullanımlarda hiç fan sesini duymadım oyunlarda sadece aralıksız fan çalışıyor bilgisayarın hava çıkışıda fotoğraflara eklediğim gibi klavye ile ekranın orada bilgisayarın sarjı da pilin en yüksek performans modunda oyun oynarken 2.5 saatte bitti bana göre idare eder ama tabiki almayı düşünen kişilere yetmeyebilir ben biraz indirimli fiyatıyla satın aldım bence gayet yeterli bir bilgisayar diyebilirim
2022-01-19,5,Gayet hızlı hafif.. taşınabilirlik açısından güzel ve günlük kullanıma uygun  pc . Bazı oyunları kasmadan oynatır tasarım programlarından çok ağır olmayanları sorunsuz çalıştırıyor.kurulumunu bilgim olduğu için hemen yaptım boot menü f9 işletim sistemi yükledikten sonra sadece wifi realtek driverini hp sitesinden usb ye aktarın sonra yükleyin tüm güncellemeleri yapın o kadar oda olmassa hp destek sitesinden driver güncelleme programını yükleyin güncelle deyiniz...kolay gelsin alan herkese hayırlı olsun. Bu arada ilk aşamada usb mouse takın touch pad güncellemeden sonra çalışıyor bilginize ..
2021-12-07,5,"Ürünü kampanyalı fiyattan aldım, ek olarak 8 gb daha ram ekledim, içinde ek ram slotu var.
Freedos olarak geldiği için windows kurulumuna ihtiyaç var. Kurulum sırasında wi-fi sürücüsü başta yüklenmiyor. Kurulumdan sonra Realtek&#039;in uyumlu sürücüsünü ayriyeten indirip yükleyince sorun kalmıyor."
2022-02-19,5,"Dört çekirdekli SSD diskle çok hızlı açılıp kapanıyor. Fiyatına göre çok iyi ürün.
Ekran gayet net. Pil ömrü güzel. En az 5 saat (6,5 saat en fazla) pille kullandık."
2022-01-22,5,Fiyatına göre oldukça iyi bir ürün. Emsalleri daha pahalıydı. Tam bir fiyat performans ürünü. Oyun oynamaktan ziyade ofis işleri için uygun bir ürün.  Satıcı firma notis teknolojiye teşekkür ediyorum. Beş yıldız.
2022-04-23,5,Gayet memnunum üzel ben memnun kaldım İnşallah siz de memnun kalırsınız
2021-11-29,5,Tavsiye ediyorum güzel ürün Elektro çarşıya teşekkür ederim paketleme harika
2022-02-17,5,Ürün iyi hoş cok kibar fakat Windows 7 kurulmadıgı icin iade etmek durumunda kaldık.
2022-03-20,5,Ürün fiyatına göre çok iyi. Tavsiye ederim.
2022-01-27,5,ürün günlük kullanım için alınabilecek bir ürün.
2022-02-13,5,"Ben de herkes gibi bütçem ve fiyat ve de performans noktasında kararsız kaldım. Uzun bir bekleyişin ardından bir indirim fırsatıyla bu bilgisayarı aldım. Bilgisayarı aldıktan sonra verdiğim paranın hakkını hayli verdiğini düşünüyorum. Ekran kalitesini çok beğendim. oyun oynarken ya da film izlerken geniş ekran ve iyi bir görüntü sunmasını istiyordum, ekranın geniş olması bu işimi gördü. Neden başka ürünü tercih etmedim çünkü bu ürün muadillerine göre fiyat olarak çok iyi bir indirimdeydi ve bu yüzden tercihimi bu yönde kullandım eğer bu bilgisayarı aldığım parayla herhangi bir bilgisayar alsam parama yazık olurdu. Ürün ihtiyaçlarımı karşılıyor mu ? Evet kesinlikle.

Uzun lafın kısası bilgisayarın fiyat performans açısından çok iyi olduğunu düşünüyorum. Eğer yine indirime girerse almayı düşünün derim."
2022-03-10,5,Bilgisayarı indirimdeyken aldım.Olumsuz olarak söyleyebileceğim dış gövdede bazı bölümlerin plastik olması dikkatli kullanmayı gerektiriyor. Bunun dışında özellik olarak her bakımdan çok güzel bir bilgisayar. Şu özellikte olsaydı diyebileceğim bir eksikliği yok.Herşey harika.Ayrıca hepsiburada ya teşekkür etmek istiyorum.Bilgisayarın teslim sürecinde yaşadığım problemi sorunsuz şekilde çözdüler.
2022-02-27,5,kesinlikle mükemmel bir canavar. şu olsaydı ya da olmasaydı güzel olurdu dediğim bir şey bulamadım.
2022-05-06,5,Önceki laptopum da msi&#039;dı 5 senenin ardından vadesini doldurunca bu modeli tercih ettim.MSI yine marka kalitesine gözüm kapalı güvenirim.Alacak olanlar 1 dakika bile düşünmeden alabilir
2022-02-28,5,Laptop beklentilerinizin üzerinde.Güzel paketlenmiş. Hepsiburada kargoya dikkat edin bukadar pahalı makineyi kapınıza bırakıp haber vermeden çekip gidebilir.
2022-03-30,5,görüntü kalitesi hakkında olumsuz olarak beyaz renkleri sarı gösteriyor gibi yorumlar okumuştum fakat öyle bir şey yok gayet bembeyaz 144hz olmasının faydasını da oyunlarda görüyorsunuz.
2022-03-27,5,"Rgb aydınlatmalı klavye olmaması belki de tek eleştirebileceğim kısmı, onun dışında performansından gayet memnunum"
2022-03-11,5,"Dokunduğunuzda bile kaliteli olduğu anlaşılıyor ,Ekran çözünürlüğü çok iyi"
2022-02-02,5,erçekten güzel
2022-03-14,5,3 haftadır kullanıyorum performans olarak çok beğendim.
2022-05-02,5,"Yüksek lisans öğrencisi olduğum için işlerimi hızlı ve güvenli bir şekilde yapabildiğim taşınabilir güzel bir laptop. Çok hızlı bir şekilde açılıp, kapanıyor. Oldukça memnunum. Batarya performansı aktif kullanımda yaklaşık 3 - 3.5 saat aralığında gidiyor. Ofis ve eğitim işleri için oldukça ideal olduğunu düşünüyorum."
2022-04-15,5,Gayet güzel zaten win kurulu geliyor ki bu özelliklere bu fiyat her türlü alınır.
2022-04-01,5,Gayet iyi tavsiye edilir.
2022-03-18,5,Güzel zarif ve çok hafif
2022-03-29,5,"Ürün Fiyat Performans ürünü, hafif olması avantaj"
2022-02-26,5,Memnun kaldik
2022-04-17,5,cok sevdim
2022-03-01,5,Tam bir f/p ürünü. Gerçekten hayran kaldım.
2022-02-27,5,Harika bir ürün tavsiye ederim
2021-10-12,5,"ürün ergonomik ve konfügrasyon olarak gayet iyi,"
2022-04-05,5,Hafiflik göz önünde bulundurarak tercih ettim. Ofis ve hafif oyun amaçlı oldukça kullanışlı.. Teşekkürler
2022-03-22,5,Bilgisayar çok güzel.herkese tavsiye ederim.hizli açılıp kapanıyor.islemler hızlı.bekleme yok.görüntü ve ses iyi.cok şık ve zarif görünümü var.genel olarak tüm bilgisayarlar pahalı olduğu için en uygun Asus bilgisayarı aldım . keşke fiyatlar uygun olsa herkes alıp kullanma imkanı olsaydi.
2022-04-14,5,"Güzel bir ürün bu fiyata bu kalite muhteşem.
Hafif heryere rahat taşıyabiliyorum 
Gayet hızlı  ekran görüntüsü net herkese tavsiye ediyorum."
2022-03-28,5,"Ürün çok güzel. İşlemcisi yeterli, hafızası yeterli. Ürün freedos geliyor ve sizin işletim sistemi yüklemeniz gerekiyor. ekran TN panel, onu sevmeyebilirsiniz. Bir çok işinizi fazlasıyla görür. WD marka m.2 ssd ye sahip. Satıcı hemen kargoladı ve 2 günde elime ulaştı."
2022-03-25,5,Fiyat performans ürünü ofis kullanımı için 3 adet aldık win 11 kurduk hiçbir sorun çıkartmadı
2022-05-02,5,Bir bilişimci olarak standart kullanıcı performansına bayıldım. Fiyat performans ürünü.
2022-03-03,5,"Gönül rahatlığıyla alınabilir bir cihaz, 8-10 bin liralık bir çok makineye hız konusunda kafa tutar çok kibar çok güzel ve hızlı bir cihaz"
2022-03-14,5,Ürün ev ofis için çok ideal performansı çok iyi yalnz oyun için değil ev ofis işleri içim mükemmel
2022-04-22,5,Harika bir ürün almışım
2022-02-09,5,Sorunsuz ulaştı teşekkürler
2022-03-15,5,Tam istedigim gibi
2022-03-11,5,Ürün gerçekten çok kaliteli. Satıcı firma Nethouse aynı gün kargo yaptı. Cihaz Slim hafif ve hızlı. Diğer bir çok marka ile kıyaslama yaparsak bu cihazda sadece harici grafik yok onun dışında her şeyi ile mükemmel. Kasa alüminyum olduğundan ısınma sorunu görmedim. Ayrıca şöyle bir güzel yanı daha var açma tuşu üstünde parmak izi okuyucu var ve parmağınızı hemen okuyor. Genel olarak fiyat performans ürünü. Tek sorun kamerayı klavye üstünde koydukları için kamera sizi aşağıdan çekiyor. Şarj süresi uzun gidiyor işlemci performansı güzel. Bir tek aklıma takılan acaba diyorum 8GB Ram üstüne başka bir Ram ekleme şansımız var mı?
2022-03-27,5,ürünün kasası çok şık 14 inç olması da özellikle tercih etme sebeplerimden günlük işlerimi rahatlıkla hallediyorum. Windowslu olması açıp direk kullanmanızı sağlıyor.
2022-03-07,5,Birkaç gündür araştırıp almak istediğim bir üründü kargo bugün elime geldi oncelikle paketleme için satıcıya çok teşekkür ederim gayet sağlamdı görünüşü çok şık fakat diger özelliklerini bir sure kullandıktan sonra degerlendirip yorumumu güncellerim
2022-03-17,5,"İş için ideal bir dizüstü, oyun oynamadığım için bana aşırı hızlı geldi. Çok hafif olması ekstra artısı. Kargoya zamanında verildi ertesi günde teslim edildi. Teşekkürler."
2022-03-18,5,Güzel hoş ürün. Office ve gezinme işlerimi görüyor. Pil ömrü gayet tatmin edici.
2022-05-04,5,"SSD kapasitesinin 512GB olması çok büyük bir avantaj ürün tasarımı çok şık acayip beğendim. Özellikle araştırıp aldım, tuş takımını da çok sevdim."
2022-03-07,5,Hızlı kargo süper beklentimiz in çok üzerinde
2022-03-26,5,Fiyat performans ürünü
2022-03-31,5,bilgisayar gayet güzel fiyat performans ürünü
2022-03-17,5,"Donma takılma sorunu yok. Oldukça hızlı çok para vermeye gerek yok.
Teşekkürler."
2022-03-05,5,Ertesi gün elime ulaştı bir sorun yok tertemiz çok hızlı güçlü bir alet fiyatlar artmadan almanızı tavsiye ediyorum bir sorunu yok ama Batarya beklediğim gibi çıkmadı o üzdü birazcık onun dışında diyecek hiç bir şey yok alet canavar gibi
2022-04-08,5,Ürün Çok Güzel fakat Ram bir tık düşük geri kalan süper
2022-04-07,5,"Ürünü gece 0.30 gibi sipariş ettim ertesi sabah elime ulaştı tamamen windows 11 ile kurulu bir şekilde geldi ekstra hiç bir işlem yapmam gerekmedi ürün tamamen bir fiyat performans ürünü bu fiyata  gtx1650 lik makineler varken rtx 3050ti bir makineyi bu fiyata bu devirde alabilmek gerçekten bir mucize cihazda bulunan  i5 11400h her türlü işinizi görebilecek güçlü bir işlemci ayrıca 144hz ekranın görüntü kalitesini beni gerçekten tatmin etti ses sistemin de dolby audio kullanılmış ve geçekten gümbür gümbür bir eksiği 8gb ram olması ve 500 gb ssd bulunması bu ssd ye günümüz oyunlarının kapisetesini düşünürsek en fazla 80 90 gb lık en fazla 4 5 oyun yüklersiniz ayrıca normal kullanımda bile ortalama 4.5 gb ram kullanıyor bu ramle oyunları orta ayarda kessintisiz oynayabilirsiniz ama darboğaz olmaması için 8gb ram ve ssd yi aldıktan sonra artırmanızı tavsiye ederim rgb klavye ve tuş hassasiyeti gayet iyi ve bunu bir konsol üzerinden istediğiniz gibi renk ayarlayabiliyorsunuz fan sistemi gayet güçlü aşırı bir ısınmaya rastlamadım pil performansı prize takılı olmadığı zaman fazla iyi değil ama zaten bu bir oyun bilgisayarı ve prize bağlı kullanım yapmak performans açısından daha iyi olucaktır gelelim oyun performansına lol,valorant vs. tarzı oyunlarda ultra ayarlarda rahat 140-160 fps alınabiliyor assassin creed valhalla gibi oyunlarda orta ayarda  60-70 arası fps alabiliyosunuz  elbette dlss bulunan oyunlarda daha yüksek fps elde edebilirsiniz ayrıca bilgisayar yaklaşık 2kg çok hafif,ince ve kibar duruyor bütçeniz kısıtlıysa güncel bir giriş-orta seviye segmenti oyun bilgisayarı almak istiyorsanız gayet uygun tavsiye ederim."
2022-03-13,5,Oğluma bilgisayar almak için uzun süre araştırdım. Eğer oyun merkezli bir bilgisayar alacaksanız kesinlikle RTX serisi bir GPU yani ekran kartlı bilgisayar almanızı tavsiye ederim. Soğutma sistemi sayesinde ısınma ve kasma yapmıyor. Kasa çok şık ve metal. Parmak izi bırakmıyor. Windows 11 kurulu ve başarılı. Dolar üzerinden satışan ürün olarak düşünürsek fiyat perf oldukça yüksek.
2022-05-06,5,Fiyat performans için çok iyi
2022-04-20,5,Ben bu ürünü tıkla kazandan 1 tl kampanyası ile aldim hepsi buradanın güzel hediyesiydi hayal bile edemezdim bu fiyata bilgisayar almayı Alacaklar için söylüyorum Fiyatına göre sarji daha uzun süreli olabilirdi ama çabuk şarj oluyor çabukta bitiyor birde hafızası daha yüksek olabilirdi görüntü kalitesi olarak biraz soluk gibi renkler birde kamerası yeterince iyi değil oyun nasıl olur bi fikrim yok zaten oynamamda Ama Dediğim gibi hediyeydi Hepsi Buradaya Sonsuz tesekkurler
2022-03-10,4,"Ürün birkaç gün önce elime ulaştı, 2-3 günlük kullanım adına cihazı yorumluyorum. Laptop&#039;u sahip oldugu Ekran kartına göre iyi bir fiyata aldım.  
RGB klavye aydınlatması hoşuma gitti tuşları yumuşak. Fan biraz sesli geldi bana daha önce gamer pc&#039;si kullanmadığım için olabilir. Ön kamerasının görüntüsü kesinlikle çok kötü. henüz güncelleştirmeleri yaptım uzun bir kullanım fırsatım olmadı fakat ufak kasmalar var cihazın tek eksiği 16gb ram&#039;e sahip olmaması. Fakat fiyat performans ürünü ilerleyen dönemlerde ram ekleme şansınız var fakat ekran kartına yapabileceğiniz birşey yok. RTX 3050Ti ekran kartına sahip laptopları daha ucuza alma imkanınız yok çok güzel bir indirim yakalamanız gerekiyor. CapsLock tuşu üzerinde ufak bir led olabilirdi açık mı kapalı mı anlamanız için. Önceki laptopumu 2012 senesinde almıştım 10 senedir kullanıyorum HP Pavilion G6 hala canavar gibi çalışıyor. Ne alırsanız alın kullanım çok önemli arkadaşlar, HP mi alayım casper mı yoksa monster mı bunlara çok takılmayın beklentinizi karşılayacak sahip olduğu teknik donanıma göre fiyat performans ürününü seçmeniz gerektiğini tavsiye ediyorum. Şimdilik memnunum uzun vaadede ne olur bilemiyorum."
2022-03-14,4,"Ürün ilk gaming laptopum, herkes casper alıyorsan geçmiş olsun yazmıştı bilgisayar forumlarında.Bence insanlar abartıyor.

Bu fiyata 3050ti bulunmuyor. Ek olarak 11.nesil işlemci ile birlikte.
Yıl 2022 olmuş 1650 lik ekran kartlı makina satıyorlar bu fiyata.

Ürünü kapatıp açmıyorum pek masada duruyor, Belki insanların dediği gibi çok kaliteli malzemesi yoktur diye tırstım. Plastik hissi var doğruya doğru ama tasarımı iyi .

Fanlar aşırı sesli değil, evet ses var ama gaming laptop için normal.
2-3 saat oynadım ısınma yapmadı. Ama ben soğutucu standı alacağım. Bence kullanan herkes alsın madem casper aldık ucuz malzemeli laptop. Bari soğutucuyla dengeleyelim.

F/P listesinde bence 1 numara.Parası çok olan MSI alsın+5k verip."
2022-02-16,5,Bir haftadır kullanıyorum.Şu anlık bir sıkıntı yok.Herhangi bir oyunda denemedim fakat performansı gayet iyi.Bilgisayar açma tuşuna bastıktan sonra 5-6 saniye içerisinde açılıyor. Soru kısmında dış kasası pürüzsüz demişler fakat Dış kasası dümdüz değil pürüzlü.
2022-03-04,5,Urun ev kullanimi icin fazlasi ile kullanisli ilk aldigimda acilma kapanma hizina hayran kaldim oyun icin denemedim fakat gunluk kullanima uygun
2022-02-07,5,Ürün gayet iyi şu an memnunum
2022-03-08,5,Fiyat performans olarak gayet yeterli
2022-02-17,5,"Ürün genel olarak bu fiyata iyi bir ürün. Daha üst segment laptoplarda olduğu gibi premium hissi veren bir kasası yok, plastik kasası ortalama.
 
Tuş takımı da daha önce kullandığım üst segment Lenovolardan daha kötü, sıradan.

Bunun dışında bu paraya 8/16 çekirdek işlemci ve 300 nit IPS ekran güzel, RAM arttırılabilmesi ve ek disk takılabilmesi de güzel.

Plastik kasa benim için sorun değil, alüminyum kasaya tercih ederim.
Zaten ürünün konumlandığı yer iş bilgisayarı olduğu için fazla ekstrası yok. Ethernet olması iyi çoğunluğun işine yaramasa da.
İçinde Samsung PM991A M.2 SSD var.
RAM zaten lehimli.

Benim gibi esas kullanım amacı sanal makina olacak birisi için çok çekirdek ve çift disk seçmek için yeterli oldu.

BIOS kısmında ekran kartı için maksimum 2 GB seçeneği var ( update veya RAM artınca değişir mi emin değilim ) , o nedenle oyun konusunda çok bir beklentiniz olmasın.

Sonuç olarak size işlemci gücü lazımsa bu paraya iyi makina, yok ben 5500u veya 4000 serisi ile de işimi görürüm diyorsanız farklı cihazlara bakabilirsiniz."
2022-04-09,5,ürün fiyat performansı çok iyi bir ürün eğer render yapmayacaksanız ve FPS oyun oynamayacaksanız fazlası ile yeterli strateji oyunlarında gayet hızlı çalışıyor
2022-02-20,4,Daha yeni kullanmaya başladım. Şu anlık hızlı gibi duruyor. Gündelik ve ofis için ideal. Oyun için alacak olanlar harici ekran kartlı modellere baksın derim. Değiştirme fırsatım olsa bende degistirirdim ama Windows yükledim diye değişim olmuyor maalesef. Bu paralara alınabilecek bilgisayar.
2022-05-07,4,"Tuş takımı, kasa malzeme tipi ve kamera özellikleri 3/5 puan verirsin ama günlük kullanımı rahat, bataryası oyun oynamazsan tatmin edici . Ses seviyesi orta-iyi. Oyun için almazsanız beklentileri güzel karşılar."
2022-02-23,4,"Windows 11 Home yüklendi bir sıkıntı yok şu anda, socetler biraz sert, Ethernet ten tik sesi gelmiyor ama bağlanıyor"
2022-02-11,1,Öncelikle neden 1 yıldız verdiğimi söyleyim. Ürün performans yönünden kötü diyemem ancak ürünün görsellerinde TPM 2.0 diye bir özellikten bahsediliyor. Bu özellik windows 11 alması için önemli. TPM 1.2 var. Yetkili servise o zaman bunu yazmayın dedim GTI Bilişim ile zaten irtibata geçemiyorum hepsiburada ya yazdım sonuç yok. Alırken windows 11 güncellemesi alacak diye alıyorsanız bir daha düşünün. Ben ürün satış sonrası ilgi ve alaka için bu puanı verdim ürün fiyat performans olarak iyi sayılır.
2022-03-01,5,Laptop oyun oynarken frlan fazla ısınmıyor diğer geri kalan bütün islerimide görüyor güzel bir laptop rek sıkıntısı şarjı oda bu gibi güçlü ekran kartlı bir laptopa gore iyi
2022-03-06,5,Cihaz harika özelliklere sahip. Ama batarya konusunda sıkıntı yaşadım
2022-03-21,5,Cihazdan çok memnunum. 17.3 ekran olması çok fark yaratıyor.
2022-04-08,5,"Bilgisayar fiyat ve özellikleri bakımından alınabilecek en iyi seçenek gibi ki ben öyle diye aldım.
artıları ve eksilerinden bahsedersek; 
Artıları : Fiyatı, Ekran kartı ve işlemci performansı, Ekran büyük 17.3&quot; oyun ve günlük kullanım için iyi FHD 144 Hz, Soğutması iyi, Arttırılabilir hafıza için ek M2 ssd boş yuva ve ek 2.5&quot; sata boş yuva, yüksek bellek 16GB.

Eksileri : Ekran grafik, tasarım, çizim gibi iş kullanımı için uygun değil yeterli renk gamını desteklemiyor, Fanlar max ayarda biraz sesli, hoparlör performansı berbat çok düşük seviyede sesi var oyunda sıkıntı yaşatmaz ama film izlemek için sıkıntılı 2 metre öteden zor duyarsın, bataryası düşük çabuk bitiyor kablosuz kullanmak zor ekran boyutu ve ekran kartının fazla güç çekmesi yüzünden, plastik kasa üstü, altı, klavye yüzeyi herşey plastik."
2022-03-27,4,"Ürünü uzun araştırmalar sonucu aldım sizleride aydınlatmak isterim öncelikle ürün 95w ekran kartına sahip yani yüksek değil ama fiyatına göre gayet iyi 
+Artıları
+17.3 olması çok büyük artı benim için çok çok farketti 
+16 GB tek slot ram ileride yükseltme için büyük artı
+Ekstra sdd takmak için yerimiz var ve servis ile görüştüm ücretsiz takabileceklerini belirtti 
+Kasa kalitesini beğendim klavye kalitesini beğendim 

-eksileri
-en büyük eksisi ışık sızması var ve servis normal dedi sırf bu yüzden satıp başka marka alabilirim önceki monster laptopumu satma sebebim buydu 
- hoparlör kalitesi çok çok vasat film izlemek imkansız
- şarj aleti vasat ve yavaş 
-cok fazla ısınma var yük altına bile girmeden ısınıyor servise göndereceğim gerekirse

Onun dışında eğer nitro 5 aldıysanız açılmıyorsa mutlaka şarj aletini takıyorsunuz demektir
İntel yerine ryzen tercih edilmeli 
Acer yerine paneli daha kaliteli marka tercih edilmeli ama ben çok uyguna aldım bu fiyata 3050 asus"
2022-03-17,5,İ5 in ryzen 7 den yuksek fps vermesi ilginçtir. Yüksek GPU isteyen durumlarda iyi ısınıyor soğutucu lazım. Harddisk küçük hariciyi 3.0 dan kullandım. 17.3&quot; ve 3060 ı iyi bir işlemci ile bu fiyata bulmak için harddiskten ödün vermek gerekiyor. Hepsiburada indirimi de ayrıca avantaj oldu.
2022-03-19,5,"Çarşamba sipariş verdim, cuma oglende elimdeydi, hızlı ve güvenli kargo için teşekkürler, bilgisayarın özelliklerini henüz degerlendirmedim, ama hızlı ve kolay kullanımlı gözüküyor"
2022-04-04,5,"Ürünü iş için aldım, 10sn de açılıyor. Gerçekten işimi gören bir bilgisayar oldu, tabi öyle büyük oyunlar falan oynanmaz😊 ayrıca salı günü sipariş verdim Denizli’nin bir ilçesine çarşamba 11 gibi ulaşmıştı 😱 süper hızlı teslimat"
2022-04-28,5,Ürün oyun hariç ev kullanımı için gayet yeterli. Gerçekten çok sessiz çalışıyor. Fan çok nadir devreye giriyor. Ekran kalitesi güzel. Tavsiye ederim.
2022-04-26,5,Kullanım amacımıza göre bütün özelliklerini araştırarak ve tabi fiyatını da dikkate alarak aldık. Uzun bir süredir kullanıyoruz. İyi bir marka ve tam bir fiyat performans ürünü. Memnunuz.
2022-04-12,5,Daha yükselmeden hemen alın derim fiyat performans ürünü 🙏
2022-04-08,5,Ofis için aldım bşarılı ürün
2022-03-28,5,Ürün sorunsuz geldi. İçerisindeki ubuntu sorunsuz çalışıyor ama ben Windows yükledim.
2022-04-17,5,İnce ve şık iş için ideal
2022-04-14,5,Ürün ofis işleri için gayet iyi. Fiyat performans ürünü.
2022-04-28,5,Tam istediğim gibi
2022-05-10,5,kaliteli ürün. teşekkürler.
2021-10-30,5,"Ürünü alırken i3 olması biraz düşündürmüştü ama yinede aldım, öncelikle pc nin verdiği premium hava çok güzel kasanın rengine ben bayıldım baya cool duruyor klavyesi çok rahat hemen alışılıyor özellikle devamlı yazmanız gereken bir işiniz varsa kesinlikle çok kolay alışacağınız bir klavye, ekranına bayıldım benzer fiyatlarda olanlara göre baya iyi bir ekranı var kamera bilindiği üzere klavyede saklı bu yüzden biraz alttan bir açı oluşuyor bu duruma takıntılı olanlar başka bir tercihte bulunabilir, touchpad i oldukça kullanışlı kısa yolları baya hoşuma gitti ek bir fare kullanımı ihtiyacı duymayabilirsiniz ben alışkanlıktan kullanıyorum, parmak izi okuyucusu oldukça stabil çalışıyor, yanında gelen güç adaptörü çok hoşuma gitti sadece pc yi değil telefon ve tabletide şarj ederken kullanıyorum, pc de en çok hoşuma giden durum telefon ile kablosuz bağlantı yapabilmesi bu sayede telefondan pc ye bişey aktarırken işim çok basitleşiyor sürükle bırak şeklinde kolayca dosya aktarımı yapabiliyorum, hoşuma gitmeyen yer ise hafızası 256gb olması 500gb olsa daha iyi olurdu ama daha sonradan artırılabilir olmasıda güzel, düşük fps li oyunlarda sıkıntı çıkarmaz ama direkt oyun pcsi olarak almayı düşünenlerin işini görmez ben pc yi alalı 1,5 hafta oldu şuana kadar ki deneyimlerim bunlar"
2022-03-24,5,Ben çok beğendim çok güzel. Windows 11 kurulumu 10 dk sürdü. Gayet güzel. Daha sonra hafızayı ve RAM&#039;ı yükseltebilirsin. Omun dışında problem yoktur. Almanızı tavsiye ederim.
2022-03-23,5,Çok kaliteli malzemelerden üretilmiş harika bir ekrana sahip hızlı bir dizüstü. Ekran dokunmatiği düzgün çalışıyor. Ödediğimin karşılığı çıktı  gerçekten.
2021-09-11,5,Laptopu severek kullanıyorum gerçekten çok kaliteli premium havası veriyor. Klavyesi oldukça yumuşak ses çıkarmıyor. Çok hafif yatarken bile kullanabiliyorsunuz. Ben oyun bile oynuyorum. Fakat oyun bilgisayarı değil. Düşük ayarlarda oynuyorum. İşimi yapıyorum. Ekran kalitesi çok güzel. 4K videoları donmadan etmeden açıyor. Tavsiye ederim.
2022-03-04,5,Hızlı telimat için teşekkürler süper bir bilgisayar 👍👍👍
2022-01-27,5,"bataryasi o kadar iyi ki. cok uzun sure sarj dayaniyor ve kisa sürede dolduruyorum. incecik, cok şık. ogrenci icin bayagi is gorur bir bilgisayar. film, dizi izleme, office programlarini kullanmak amaciyla aldım. isimi goruyor. cok guzel. incecik. hafif."
2021-08-27,5,Yazada yeter kışada yeter 👍🏻 F/P Ürünü Malzeme Kalitesi ve Donanımıyla sınıfındaki diğer modellerden daha iyi. Kargo da hızlı ve sağlamdı.
2022-03-19,5,"Ürün beklediğimin üzerinde bir performans sergiliyor. öğrenci kullanımı ve office programları gibi bir çok programı zaten kolayca kullanabiliyorsunuz. Ben bunun ötesinde Adobe programları içinde kullanıyorum, herhangi bir sıkıntısını görmedim gayet akıcı. Arkadaşlar ergonomi ve tasarım açısından diyecek kelime bulamıyorum gerçekten en şık notebook modellerinden biri olabilir  . Oyun için alacak arkadaşlar sadece lol, valorant gibi oyunları 60 fps gibi değerleri kabul ederek oynamalı."
2022-01-22,5,"Ürünü bir yazılımcı arkadaşımın tavsiyesi ile aldım.Kozmetik ve İşlevsellik olarak çok güzel performansı çok iyi özellikle ofis ve öğrenci dolayısıyla aldım.İşlerimizi fazlasıyla görüyor .Şarjı çabuk doluyor çok iyi dayaniyor,herşeyiyle güzel tavsiye ederim."
2022-03-22,5,kargo hızlı ve paketlenmesi çok özenliydi sorunsuz kullanıma başladım windows 10 işletim sistemi ile birlikte geliyor. piyasaya göre fiyat performans ürünü dedirten cihazlardan birisi bu fiyat aralığında alınabilecek 3 cihaz arasındadır.benim için o üç cihazdan birincisi olduğu için gözüm kapalı aldım.
2022-04-05,5,Ürün çok güzel teşekkür ederiz. Ofis ihtiyaçları için kullanacaklara çok ideal aldık memnunuz
2022-03-23,5,içeriğini bilerek istedim.Ürün kalitesi olarak ücretide en uygun.
2022-03-09,5,istediğim tüm özellikleri bulduğum için çok mutluyum teşekkürler hepsiburada 👍
2022-04-04,5,Memnun kaldık
2022-04-04,5,Harika kesinlikle tavsiye ederim
2022-04-23,5,Çok beğendim. Bilgisayarcı da beğendi.
2022-04-23,5,Harika bir ürün
2022-04-10,5,Harika kesinlikle tavsiye ederim
2022-04-05,5,Harika ürün. Tavsiye ederim.
2022-04-06,5,Mükemmel fiyat mükemmel ürün tavsiye ederim
2021-11-12,5,Yorumlardaki arkadaş sağolsun şarj kısmı baya sert arkadaşlar çalışmıyo diye iade veriyodum son kez bakıyım yorumlara dedim. bi arkadaş da aynı sorunu yaşamış deniyim dedim ve açıldı. Boşa günahını aldık şirketin kötü yorum yaptık.
2022-04-01,5,"Güzel makine, indirimdeyken oğluma aldimy, çok memnun, her işini hallediyor , birçok oyunu oynayabiliyor"
2021-11-15,5,Ürün çok güzel paketlenmiş. Bir tek SSD az gibime geldi onun için için de boş slot var istediğiniz zaman SSD takviyesi yapabilirsiniz
2022-02-11,5,Şu an için fazla kullanmadım ama beni üzeceğini sanmıyorum firmada ürünün arkasında olduktan sonra sıkıntı olmaz umarım...
2021-12-02,5,Ürün kısa sürede elime ulaştı. Kargolama başarılı. Kutuda ezik yırtık vesaire yok. Bu devirde fiyat performans meraklılarını tatmin edecek bir bilgisayar :)
2022-02-01,5,Paketlemesi ve gönderimi çok güzel ve hızlı güvenle alışveriş yapabilirsinizi
